# waiting_times,queue_lengths
1.162338749695402385e+01,1.300000000000000000e+01
1.087428189597747519e+01,1.300000000000000000e+01
1.069908563076924679e+01,1.400000000000000000e+01
1.020859378540308171e+01,1.400000000000000000e+01
8.192012586530182716e+00,1.100000000000000000e+01
9.889212269369551223e+00,9.000000000000000000e+00
1.007353522424588732e+01,1.000000000000000000e+01
9.293344512649014177e+00,1.100000000000000000e+01
1.022110032453971940e+01,1.200000000000000000e+01
1.024506394916423346e+01,1.000000000000000000e+01
9.620998223031875796e+00,6.000000000000000000e+00
6.560146817964351840e+00,6.000000000000000000e+00
6.572948246483008461e+00,6.000000000000000000e+00
5.096306822879483889e+00,5.000000000000000000e+00
5.588107491705727625e+00,6.000000000000000000e+00
5.370083723390706609e+00,7.000000000000000000e+00
5.504136788698644978e+00,7.000000000000000000e+00
4.790496702141439300e+00,8.000000000000000000e+00
8.741917237711192001e+00,9.000000000000000000e+00
9.907011722977102863e+00,9.000000000000000000e+00
9.724030297150761726e+00,9.000000000000000000e+00
1.164271941971583146e+01,1.000000000000000000e+01
1.263067887114164023e+01,7.000000000000000000e+00
1.309301291057482786e+01,7.000000000000000000e+00
1.345977164363452516e+01,8.000000000000000000e+00
1.324475766207734750e+01,9.000000000000000000e+00
1.020378187190706853e+01,8.000000000000000000e+00
1.024856978619177994e+01,9.000000000000000000e+00
1.051146051982075846e+01,1.000000000000000000e+01
1.481119646174209947e+01,1.100000000000000000e+01
1.044527332913688156e+01,9.000000000000000000e+00
1.100591037180763010e+01,9.000000000000000000e+00
9.355552140459224120e+00,9.000000000000000000e+00
6.978753568409274521e+00,5.000000000000000000e+00
6.902493350532012073e+00,5.000000000000000000e+00
5.896052290909466365e+00,6.000000000000000000e+00
5.097363561775438257e+00,7.000000000000000000e+00
7.920497044413565391e+00,8.000000000000000000e+00
7.077435903916040161e+00,6.000000000000000000e+00
7.197910316605117487e+00,7.000000000000000000e+00
8.401269397816804485e+00,8.000000000000000000e+00
7.223289595303981514e+00,4.000000000000000000e+00
7.461624816849933950e+00,5.000000000000000000e+00
7.473773399645153859e+00,6.000000000000000000e+00
5.256476906860200415e+00,6.000000000000000000e+00
5.014613891555427472e+00,7.000000000000000000e+00
6.855108104780839540e+00,8.000000000000000000e+00
6.584322134726477316e+00,9.000000000000000000e+00
7.472644479753711266e+00,9.000000000000000000e+00
4.330405435225230804e+00,7.000000000000000000e+00
2.457810809729465973e+00,2.000000000000000000e+00
2.644994264916221027e+00,3.000000000000000000e+00
2.246155095231301857e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.103954191308957888e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.250160671809339874e-01,0.000000000000000000e+00
2.174602658504625197e-01,0.000000000000000000e+00
4.180477437394642948e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.889866088473496575e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.078292944641134454e+00,0.000000000000000000e+00
2.031260081160866093e+00,1.000000000000000000e+00
2.218338653088949286e+00,2.000000000000000000e+00
3.070135466813894709e-01,1.000000000000000000e+00
8.074067417170738281e-01,2.000000000000000000e+00
2.045400705574905942e+00,1.000000000000000000e+00
1.761554052298095030e+00,1.000000000000000000e+00
5.899617003277910499e+00,2.000000000000000000e+00
6.257368618949186612e+00,2.000000000000000000e+00
5.762350915294007336e+00,3.000000000000000000e+00
5.219194224870363996e+00,3.000000000000000000e+00
6.143289268763936661e+00,4.000000000000000000e+00
5.149924536194561142e+00,5.000000000000000000e+00
4.690475731760500366e+00,6.000000000000000000e+00
5.651175057365804832e+00,7.000000000000000000e+00
7.033276750039419767e+00,8.000000000000000000e+00
6.616291255267242377e+00,8.000000000000000000e+00
5.916886237179284080e+00,6.000000000000000000e+00
6.916747119902794338e+00,7.000000000000000000e+00
7.389525004117786011e+00,6.000000000000000000e+00
9.666434500123244788e+00,6.000000000000000000e+00
1.036938313632879272e+01,6.000000000000000000e+00
9.223177210627682143e+00,6.000000000000000000e+00
8.108355594049442061e+00,4.000000000000000000e+00
6.607561164772221218e+00,4.000000000000000000e+00
5.502498061147832686e+00,5.000000000000000000e+00
4.540202131908188221e+00,5.000000000000000000e+00
2.886810127738328902e+00,5.000000000000000000e+00
5.558565714739984287e+00,6.000000000000000000e+00
7.132085642572121742e+00,6.000000000000000000e+00
5.011910426532665497e+00,2.000000000000000000e+00
4.312833177896663983e+00,3.000000000000000000e+00
5.915229545199679251e+00,4.000000000000000000e+00
4.986421231128758791e+00,4.000000000000000000e+00
4.199125191464531781e+00,4.000000000000000000e+00
3.914768448601137152e+00,4.000000000000000000e+00
4.132760142533186354e+00,4.000000000000000000e+00
4.030696608950734117e+00,3.000000000000000000e+00
3.538247389522325648e+00,2.000000000000000000e+00
3.211980920924077054e+00,2.000000000000000000e+00
3.769222809674488417e+00,3.000000000000000000e+00
2.511270720964887460e+00,4.000000000000000000e+00
2.991399224013321145e+00,0.000000000000000000e+00
1.648650781353524053e+00,1.000000000000000000e+00
2.012744068467782199e+00,2.000000000000000000e+00
2.407136525227656421e+00,3.000000000000000000e+00
6.058189220262136132e+00,4.000000000000000000e+00
4.232099684154036368e+00,3.000000000000000000e+00
1.977486940811274962e+00,2.000000000000000000e+00
2.842995124806293461e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.526440258642878689e-01,0.000000000000000000e+00
1.353397279697446720e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.898090035683935639e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.957320382574152973e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.799394881614830410e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.096831600086773051e+00,0.000000000000000000e+00
1.258984690245597449e+00,1.000000000000000000e+00
1.348195825942696047e+00,2.000000000000000000e+00
1.406249551944711129e+00,3.000000000000000000e+00
1.866899053205031578e+00,4.000000000000000000e+00
2.328207113268149442e+00,4.000000000000000000e+00
2.706179990508360333e+00,5.000000000000000000e+00
1.668682533477010566e+00,2.000000000000000000e+00
1.475707841776397800e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.367232706500772110e-02,0.000000000000000000e+00
2.387503105536893599e+00,0.000000000000000000e+00
9.427269787744307905e-01,1.000000000000000000e+00
1.200503147191284370e+00,1.000000000000000000e+00
2.699485385426214634e-02,0.000000000000000000e+00
9.211440952169596130e-01,0.000000000000000000e+00
5.781791413001542423e-01,1.000000000000000000e+00
2.673213179451465749e+00,0.000000000000000000e+00
3.123016316681969329e+00,1.000000000000000000e+00
2.656409302780730286e+00,2.000000000000000000e+00
2.405249926343515199e+00,3.000000000000000000e+00
2.035492471418081095e+00,3.000000000000000000e+00
2.381438063313567000e+00,4.000000000000000000e+00
1.746381657934421128e+00,2.000000000000000000e+00
1.040784941369111039e+00,1.000000000000000000e+00
3.170674422578940721e-01,0.000000000000000000e+00
4.848259653168156547e-01,0.000000000000000000e+00
1.626469671983272747e+00,1.000000000000000000e+00
5.397441823068220401e+00,1.000000000000000000e+00
7.406091398317130370e+00,2.000000000000000000e+00
7.656588692726018053e+00,3.000000000000000000e+00
7.698208097075848855e+00,4.000000000000000000e+00
7.245195079585982967e+00,4.000000000000000000e+00
7.254910363150656849e+00,5.000000000000000000e+00
8.085543604286158370e+00,6.000000000000000000e+00
7.116215033744936136e+00,7.000000000000000000e+00
5.734978114254204229e+00,7.000000000000000000e+00
6.028895983610652820e+00,8.000000000000000000e+00
8.236114901693213142e+00,9.000000000000000000e+00
8.573530437398005688e+00,1.000000000000000000e+01
8.927091241656398779e+00,1.000000000000000000e+01
8.965561319586186073e+00,1.000000000000000000e+01
8.652387311848372065e+00,8.000000000000000000e+00
8.050310359285845152e+00,9.000000000000000000e+00
7.927250382891145364e+00,7.000000000000000000e+00
8.008075908077785243e+00,8.000000000000000000e+00
7.077787609437791616e+00,8.000000000000000000e+00
6.231320157997004117e+00,9.000000000000000000e+00
5.388052637599912487e+00,8.000000000000000000e+00
4.599099223819621329e+00,8.000000000000000000e+00
4.424403650898682372e+00,8.000000000000000000e+00
4.891261388026634904e+00,7.000000000000000000e+00
5.521328699789251004e+00,8.000000000000000000e+00
5.809255164219507606e+00,9.000000000000000000e+00
4.343845966903813860e+00,8.000000000000000000e+00
3.291286607811912290e+00,6.000000000000000000e+00
4.776791247823439335e+00,5.000000000000000000e+00
5.513797002704563965e+00,6.000000000000000000e+00
7.455619910652899307e+00,7.000000000000000000e+00
7.522117795538633800e+00,7.000000000000000000e+00
6.300051075048941129e+00,4.000000000000000000e+00
7.223223271217818819e+00,5.000000000000000000e+00
3.286885487112272131e-01,0.000000000000000000e+00
2.907537421645542963e-01,0.000000000000000000e+00
1.397889850808837764e+00,1.000000000000000000e+00
1.132034943116195791e+00,1.000000000000000000e+00
8.463106080512829976e-01,2.000000000000000000e+00
1.189290389521488578e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.750344477328326320e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.348403450642877033e-01,0.000000000000000000e+00
2.270620483338348095e-01,1.000000000000000000e+00
5.604769397149311771e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.727444269213947337e+00,0.000000000000000000e+00
1.856566891406146169e+00,1.000000000000000000e+00
1.472111040710160523e+00,2.000000000000000000e+00
1.084430720103057411e+00,0.000000000000000000e+00
8.527607366839333736e-01,0.000000000000000000e+00
5.600691032437339345e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.750261479828054689e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.095737576593023732e-01,0.000000000000000000e+00
8.916537984993055943e-01,1.000000000000000000e+00
8.857261239683680287e-01,1.000000000000000000e+00
9.751617099023519586e-01,0.000000000000000000e+00
2.525341400119259561e+00,1.000000000000000000e+00
2.620304061660647221e+00,2.000000000000000000e+00
1.280867376017567949e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.029795376792321804e-01,0.000000000000000000e+00
2.204439740318832719e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.334548737357636128e+00,0.000000000000000000e+00
3.256908317562817956e+00,1.000000000000000000e+00
2.691676744523533671e+00,2.000000000000000000e+00
3.478852521682313181e+00,2.000000000000000000e+00
1.554474097754678041e+00,3.000000000000000000e+00
2.006816229111223038e+00,2.000000000000000000e+00
3.903184310705626103e+00,3.000000000000000000e+00
1.260356326931514559e+00,1.000000000000000000e+00
1.440605087061214817e+00,2.000000000000000000e+00
1.845941324761895430e+00,2.000000000000000000e+00
1.948245134996227534e+00,3.000000000000000000e+00
2.228491932290182831e+00,3.000000000000000000e+00
1.677348076717635195e+00,3.000000000000000000e+00
1.510751375286986331e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.600630095018800603e-01,0.000000000000000000e+00
1.117115852040058144e+00,0.000000000000000000e+00
2.272135282861995620e+00,1.000000000000000000e+00
3.164023341610970874e+00,2.000000000000000000e+00
4.360880103993565626e+00,3.000000000000000000e+00
4.990472956147925743e+00,3.000000000000000000e+00
4.720347349607777687e+00,4.000000000000000000e+00
6.224658463967216449e+00,4.000000000000000000e+00
6.649658918899945093e+00,5.000000000000000000e+00
5.668113332546568017e+00,5.000000000000000000e+00
4.905885847483602902e+00,5.000000000000000000e+00
6.356410994355940147e+00,6.000000000000000000e+00
5.858768184973882853e+00,6.000000000000000000e+00
4.906028971179978271e+00,6.000000000000000000e+00
5.255006921937251718e+00,7.000000000000000000e+00
1.836425664480373143e+00,4.000000000000000000e+00
3.196393766557548588e+00,5.000000000000000000e+00
2.997489344939253897e+00,2.000000000000000000e+00
3.250778199658441281e+00,2.000000000000000000e+00
4.302852583984360990e+00,3.000000000000000000e+00
3.847867809047329501e+00,2.000000000000000000e+00
4.257394376384866064e+00,3.000000000000000000e+00
5.466417054147200361e+00,3.000000000000000000e+00
7.134780404466312120e+00,4.000000000000000000e+00
6.748385212238190434e+00,4.000000000000000000e+00
6.085460842490874711e+00,5.000000000000000000e+00
6.867036772964468128e+00,6.000000000000000000e+00
6.348181344771774093e+00,6.000000000000000000e+00
3.598796418863571489e+00,5.000000000000000000e+00
5.062568672859072194e+00,6.000000000000000000e+00
5.656384631270043428e+00,6.000000000000000000e+00
6.030168945901607458e+00,5.000000000000000000e+00
4.805011781470000187e+00,3.000000000000000000e+00
4.776269925736983168e+00,4.000000000000000000e+00
6.598007156822745856e+00,5.000000000000000000e+00
6.712936476891059101e+00,5.000000000000000000e+00
6.347731845839689413e+00,5.000000000000000000e+00
7.126487334249475225e+00,6.000000000000000000e+00
7.162985308500026349e+00,7.000000000000000000e+00
7.619290481484654265e+00,5.000000000000000000e+00
7.459355467874729584e+00,6.000000000000000000e+00
6.385999760566505756e+00,7.000000000000000000e+00
6.590776091158829786e+00,8.000000000000000000e+00
5.480793485620722549e+00,9.000000000000000000e+00
8.988082177209491874e+00,1.000000000000000000e+01
1.060733950037752038e+01,1.000000000000000000e+01
1.090751841500059527e+01,1.100000000000000000e+01
1.060977060879037026e+01,1.100000000000000000e+01
1.449398371059572810e+01,1.200000000000000000e+01
1.344790145362253497e+01,1.100000000000000000e+01
1.316916280167737341e+01,1.100000000000000000e+01
1.365751610835428664e+01,1.200000000000000000e+01
1.298926176056835402e+01,8.000000000000000000e+00
1.548641355724879531e+01,9.000000000000000000e+00
1.539694743443544667e+01,1.000000000000000000e+01
1.554224999920347727e+01,1.100000000000000000e+01
1.400650694206672142e+01,1.200000000000000000e+01
1.270199257532323145e+01,1.200000000000000000e+01
1.409036821648510340e+01,1.300000000000000000e+01
1.246438110243536812e+01,1.100000000000000000e+01
1.408199891286881211e+01,1.200000000000000000e+01
1.542617975335923575e+01,1.300000000000000000e+01
1.433166402522982708e+01,1.400000000000000000e+01
1.686707355149547993e+01,1.500000000000000000e+01
1.682377799404611096e+01,1.600000000000000000e+01
1.630683715177616477e+01,1.700000000000000000e+01
1.557423553310604802e+01,1.600000000000000000e+01
1.507218537347660003e+01,1.500000000000000000e+01
1.773595551368310907e+01,1.600000000000000000e+01
1.778874585068865599e+01,1.700000000000000000e+01
1.756738458122640623e+01,1.700000000000000000e+01
1.770783712276534061e+01,1.800000000000000000e+01
1.674886494820509597e+01,1.900000000000000000e+01
1.707732068622129873e+01,2.000000000000000000e+01
1.689554072158603049e+01,2.000000000000000000e+01
1.513058281181582743e+01,1.700000000000000000e+01
1.240566558970692768e+01,1.300000000000000000e+01
1.177104691487249966e+01,1.400000000000000000e+01
1.108964313712419880e+01,1.500000000000000000e+01
1.018685988825734512e+01,1.300000000000000000e+01
9.446439445807300217e+00,1.300000000000000000e+01
7.984742931509572372e+00,1.300000000000000000e+01
7.588465966658759498e+00,1.400000000000000000e+01
6.268708096483919689e+00,1.100000000000000000e+01
5.213302301217140666e+00,9.000000000000000000e+00
4.792048375423405560e+00,9.000000000000000000e+00
4.098855007302745435e+00,2.000000000000000000e+00
4.673188245128585550e+00,2.000000000000000000e+00
7.688117777562865740e+00,2.000000000000000000e+00
5.699285706427531295e+00,3.000000000000000000e+00
5.428126950964042408e+00,2.000000000000000000e+00
7.424980453072748787e+00,3.000000000000000000e+00
5.274068687848625814e+00,4.000000000000000000e+00
3.754393598804767862e+00,3.000000000000000000e+00
2.703421296149940645e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.501071529973728502e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.650940042298771004e-01,0.000000000000000000e+00
2.943887332326312389e+00,0.000000000000000000e+00
2.917870192531722751e+00,1.000000000000000000e+00
1.894171391057852816e+00,2.000000000000000000e+00
2.465646883696194891e+00,3.000000000000000000e+00
1.624764695016438054e+00,1.000000000000000000e+00
3.720227125595556572e-01,1.000000000000000000e+00
5.591801715604560741e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.715697685579016252e+00,0.000000000000000000e+00
5.007551607006689665e+00,1.000000000000000000e+00
5.128124524647319049e+00,2.000000000000000000e+00
3.756376002520482871e+00,3.000000000000000000e+00
5.127131483526000011e+00,3.000000000000000000e+00
4.654363201772412140e+00,3.000000000000000000e+00
2.161004772737328494e+00,2.000000000000000000e+00
2.523923985797182468e+00,3.000000000000000000e+00
9.716653635159673286e-01,1.000000000000000000e+00
1.707190197116347008e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.492497693054474439e-01,0.000000000000000000e+00
2.454147106593268290e+00,1.000000000000000000e+00
4.997062699455341317e+00,1.000000000000000000e+00
2.177718550114946083e+00,1.000000000000000000e+00
2.879846097766517232e+00,2.000000000000000000e+00
2.927386909617439414e+00,3.000000000000000000e+00
2.321303297478948480e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.700867676217171720e+00,0.000000000000000000e+00
3.512504735061156680e+00,1.000000000000000000e+00
2.803406248921305632e+00,1.000000000000000000e+00
2.728445756903170150e+00,2.000000000000000000e+00
3.004616511750896279e+00,3.000000000000000000e+00
1.896765997246120605e+00,4.000000000000000000e+00
1.219707478222176178e+00,1.000000000000000000e+00
2.793319166069750281e+00,1.000000000000000000e+00
3.375865516503154140e+00,2.000000000000000000e+00
1.543595359435585124e+00,2.000000000000000000e+00
5.639791215777449906e-01,2.000000000000000000e+00
1.178575460222646143e+00,3.000000000000000000e+00
4.016045575460793771e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.066725760976169113e-01,0.000000000000000000e+00
8.540598014508304914e-01,1.000000000000000000e+00
3.438016957043259936e+00,2.000000000000000000e+00
4.271943158053431944e+00,1.000000000000000000e+00
6.208588997234187445e+00,2.000000000000000000e+00
3.039076444818533673e+00,1.000000000000000000e+00
3.792995812089543506e+00,2.000000000000000000e+00
3.304732737062636261e+00,3.000000000000000000e+00
2.960419622826975683e+00,3.000000000000000000e+00
2.955385363920868258e+00,4.000000000000000000e+00
3.253815458774738545e+00,5.000000000000000000e+00
1.696973779335962718e+00,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.636427386126342753e-01,0.000000000000000000e+00
2.344570489277543857e+00,0.000000000000000000e+00
2.756556283752047420e+00,1.000000000000000000e+00
3.481042746804973831e+00,2.000000000000000000e+00
1.841476391287983461e+00,2.000000000000000000e+00
2.710791887087111718e+00,3.000000000000000000e+00
2.685465125163204902e+00,4.000000000000000000e+00
6.170943039864710045e+00,0.000000000000000000e+00
8.287760538212069150e+00,1.000000000000000000e+00
7.433143135242062272e+00,2.000000000000000000e+00
7.480565087081004094e+00,3.000000000000000000e+00
8.859910428276862149e+00,4.000000000000000000e+00
7.042415088124698741e+00,5.000000000000000000e+00
6.490826978271797998e+00,6.000000000000000000e+00
6.801491951280581816e+00,7.000000000000000000e+00
7.014537027364667665e+00,8.000000000000000000e+00
6.478603339668211447e+00,8.000000000000000000e+00
6.360699316357340649e+00,9.000000000000000000e+00
4.872347588392813122e+00,7.000000000000000000e+00
3.092999651056743460e+00,6.000000000000000000e+00
2.907192036689139059e+00,6.000000000000000000e+00
