# avg_waiting_times, avg_queue_lengths
1.205784152956178135e+00,2.120400000000000063e+00
1.395114998683360641e+00,2.472300000000000164e+00
1.168732733623248476e+00,2.039699999999999847e+00
1.613917450432769796e+00,2.872399999999999842e+00
1.410088657324112038e+00,2.506800000000000139e+00
1.337383258647083961e+00,2.361200000000000188e+00
1.943890920773496012e+00,3.593199999999999950e+00
1.540541006900342902e+00,2.781000000000000139e+00
1.777865064559346564e+00,3.223800000000000221e+00
1.342753301395572363e+00,2.385299999999999976e+00
1.914634651117851805e+00,3.510600000000000165e+00
1.675479516610548725e+00,3.018699999999999939e+00
1.425190416266856053e+00,2.526400000000000201e+00
1.590829065086828198e+00,2.827999999999999847e+00
1.370471679560803402e+00,2.411999999999999922e+00
1.677910418095297063e+00,3.021199999999999886e+00
1.602665039179297368e+00,2.858499999999999819e+00
1.855411869003899206e+00,3.370699999999999807e+00
1.633291128222232436e+00,2.980799999999999894e+00
1.352162772210901531e+00,2.418499999999999872e+00
2.032155124373081101e+00,3.718900000000000095e+00
2.340474122010379965e+00,4.306199999999999584e+00
1.562569643616359416e+00,2.796800000000000175e+00
1.973470849282754402e+00,3.590300000000000047e+00
1.947203219225256632e+00,3.582800000000000207e+00
1.576171839249002726e+00,2.861600000000000144e+00
1.915287491371300277e+00,3.492500000000000160e+00
1.558324524908872633e+00,2.807799999999999851e+00
1.356727400127309302e+00,2.382800000000000029e+00
1.356609485988541142e+00,2.416700000000000070e+00
1.599962777238695288e+00,2.905699999999999950e+00
1.700957822087013849e+00,3.011200000000000099e+00
1.496554052554394110e+00,2.693799999999999972e+00
1.512530920711485205e+00,2.681400000000000006e+00
1.457956136348640186e+00,2.637199999999999989e+00
1.470022342578104046e+00,2.673099999999999810e+00
1.779349566940146898e+00,3.249699999999999811e+00
1.742390560089935647e+00,3.135499999999999954e+00
1.463216865063746486e+00,2.637900000000000134e+00
1.481011639861581797e+00,2.647600000000000176e+00
1.547543951182694499e+00,2.807599999999999874e+00
1.844196035303140579e+00,3.299700000000000077e+00
1.466516853167137091e+00,2.615299999999999958e+00
1.351779484726713276e+00,2.369499999999999940e+00
2.177857999609307260e+00,3.972100000000000186e+00
1.716929595188188218e+00,3.123899999999999899e+00
1.711454022299593314e+00,3.073599999999999888e+00
1.482460013546046618e+00,2.638700000000000045e+00
1.436995899426967593e+00,2.509500000000000064e+00
1.627086355182619126e+00,2.973500000000000032e+00
2.074085556541057862e+00,3.737200000000000077e+00
1.520037385861578771e+00,2.638399999999999856e+00
1.487438918524530918e+00,2.656200000000000117e+00
1.558227016634839757e+00,2.785000000000000142e+00
1.446921898475902246e+00,2.560900000000000176e+00
1.667915596617113527e+00,2.950299999999999923e+00
1.904703997621953082e+00,3.443499999999999783e+00
1.347141850021882359e+00,2.397699999999999942e+00
1.485476280676442107e+00,2.609100000000000197e+00
1.402853783375282104e+00,2.471900000000000208e+00
1.479019240893958420e+00,2.663400000000000212e+00
1.421966612825001253e+00,2.511800000000000033e+00
1.751625738770661300e+00,3.171100000000000030e+00
