# avg_waiting_times, avg_queue_lengths
1.449120188015047550e-01,3.459999999999999742e-01
1.552300026032864821e-01,3.844000000000000195e-01
1.473699163177434879e-01,3.516000000000000236e-01
1.415848011338890211e-01,3.362999999999999878e-01
1.442533380929813536e-01,3.395000000000000240e-01
1.470592730010890914e-01,3.548999999999999932e-01
1.494661464444732302e-01,3.608000000000000096e-01
1.475681586437186665e-01,3.567000000000000171e-01
1.590717018982836239e-01,3.912999999999999812e-01
1.560176160583682803e-01,3.860999999999999988e-01
1.488587911524538732e-01,3.579999999999999849e-01
1.655894268834227634e-01,4.202000000000000179e-01
1.385597477707797287e-01,3.235999999999999988e-01
1.435139828374908666e-01,3.437999999999999945e-01
1.337511613807920996e-01,3.069000000000000061e-01
1.443921658155231380e-01,3.436000000000000165e-01
1.508510175455397007e-01,3.674000000000000044e-01
1.436508660508100388e-01,3.426000000000000156e-01
1.530070998656423986e-01,3.768000000000000238e-01
1.459153092015434694e-01,3.488999999999999879e-01
1.539100342740773730e-01,3.781999999999999806e-01
1.500258264549878262e-01,3.600999999999999757e-01
1.453510430691118960e-01,3.548999999999999932e-01
1.503027511486801915e-01,3.690999999999999837e-01
1.570394514054419821e-01,3.837999999999999745e-01
1.468948849365700748e-01,3.577000000000000179e-01
1.392868816464675197e-01,3.229000000000000203e-01
1.386394858218866488e-01,3.241999999999999882e-01
1.559244904092090822e-01,3.839000000000000190e-01
1.525824552241959176e-01,3.685999999999999832e-01
1.561215150990036826e-01,3.880000000000000115e-01
1.293232074515376917e-01,2.908999999999999919e-01
1.534048644402513095e-01,3.761999999999999789e-01
1.493935922263168459e-01,3.552000000000000157e-01
1.466178854887829064e-01,3.508999999999999897e-01
1.475460014322870772e-01,3.546000000000000263e-01
1.441783803660134367e-01,3.397999999999999909e-01
1.431953642892399292e-01,3.416000000000000147e-01
1.495256546923796059e-01,3.605999999999999761e-01
1.444482173896303456e-01,3.456000000000000183e-01
1.495473118836885273e-01,3.615999999999999770e-01
1.326921735872580166e-01,3.018000000000000127e-01
1.532062579960822291e-01,3.788000000000000256e-01
1.487993913162896642e-01,3.573000000000000065e-01
1.430055051749557771e-01,3.401000000000000134e-01
1.448758674637296573e-01,3.509999999999999787e-01
1.450983427925903180e-01,3.464999999999999747e-01
1.475648590629113077e-01,3.543000000000000038e-01
1.317600298981423945e-01,3.013000000000000123e-01
1.556553888517806239e-01,3.796999999999999820e-01
1.526029036112430681e-01,3.720999999999999863e-01
1.440979113365263575e-01,3.457999999999999963e-01
1.568357254750952501e-01,3.854000000000000203e-01
1.456341220120605240e-01,3.472999999999999976e-01
1.405576385045131382e-01,3.313999999999999724e-01
1.388932822539583334e-01,3.184000000000000163e-01
1.436733033228167200e-01,3.397000000000000020e-01
1.409602632885549878e-01,3.287999999999999812e-01
1.327455136691946258e-01,3.028000000000000136e-01
1.385933733683257785e-01,3.245000000000000107e-01
1.491275151236129692e-01,3.647000000000000242e-01
1.494490548043616307e-01,3.620999999999999774e-01
1.362048675721801438e-01,3.163000000000000256e-01
1.449464363886527607e-01,3.415000000000000258e-01
1.463284912305519714e-01,3.457000000000000073e-01
1.420195493999739378e-01,3.402000000000000024e-01
1.364813771519770291e-01,3.168000000000000260e-01
1.521991483587908922e-01,3.709000000000000075e-01
1.251462630553326905e-01,2.814999999999999725e-01
1.473483035544259911e-01,3.527000000000000135e-01
1.501808404206116387e-01,3.634000000000000008e-01
1.309935897928509729e-01,2.953000000000000069e-01
1.483537020139227558e-01,3.559999999999999831e-01
1.529313560647815318e-01,3.731999999999999762e-01
1.403998216589161518e-01,3.321999999999999953e-01
1.641939383559365417e-01,4.111000000000000210e-01
1.376781480347080422e-01,3.220000000000000084e-01
1.463477645587258902e-01,3.561000000000000276e-01
1.396545942781364236e-01,3.318999999999999728e-01
1.318188758759181178e-01,3.014999999999999902e-01
1.460689336420603890e-01,3.486000000000000210e-01
1.473935077220617229e-01,3.518000000000000016e-01
1.477212156962734446e-01,3.543999999999999928e-01
1.301951390906080364e-01,3.022000000000000242e-01
1.404944645197233333e-01,3.331000000000000072e-01
