# avg_waiting_times, avg_queue_lengths
2.519248152751231082e-02,1.732748955254306313e-03
2.263618711329423022e-02,2.118857834729088833e-03
2.585313990979559023e-02,2.720951325204071236e-03
2.348659027649169229e-02,2.899999999999999800e-03
2.364187793443637414e-02,2.011263073209975955e-03
2.423636334358444250e-02,2.738614463941576021e-03
2.822453878440045472e-02,2.799999999999999972e-03
2.547901574538984082e-02,2.899999999999999800e-03
2.445398095381631429e-02,2.299999999999999961e-03
2.565442091572748412e-02,2.799999999999999972e-03
2.675050978264585655e-02,2.799999999999999972e-03
2.467976646842674759e-02,2.399999999999999790e-03
2.428883870366242703e-02,1.819100555836281009e-03
2.694462796083637451e-02,2.622025010084711762e-03
2.517351787771660368e-02,2.636916835699797124e-03
2.915417371587347012e-02,3.447576556479415872e-03
2.507695856095944545e-02,2.505512126678693247e-03
2.789701436527906864e-02,2.599999999999999881e-03
2.270497058077333360e-02,2.000000000000000042e-03
2.475339359705385628e-02,3.706300711209055236e-03
2.720651518878191427e-02,3.399999999999999811e-03
2.794917702242584109e-02,2.399999999999999790e-03
2.793207363137972105e-02,3.624282694050135877e-03
2.739390897851382012e-02,2.700000000000000143e-03
2.790423551635864627e-02,3.399999999999999811e-03
2.464639641381756452e-02,1.905526025473874147e-03
2.601401950450685924e-02,2.000000000000000042e-03
2.464663837898850574e-02,2.011060834590246149e-03
2.843266126838112431e-02,2.950152594099694943e-03
2.782364662833236926e-02,3.006012024048096160e-03
2.473654174760117619e-02,2.099999999999999870e-03
2.699279252461267431e-02,2.018367140982945014e-03
2.515809427896690056e-02,1.799999999999999951e-03
2.613968902391002047e-02,3.824861600402617093e-03
2.753549909028105841e-02,3.322259136212624663e-03
2.239866891376011970e-02,2.500000000000000052e-03
2.671988163169495417e-02,3.500000000000000073e-03
2.820249629650035603e-02,2.200000000000000133e-03
2.439964967047357491e-02,2.302763315979174889e-03
2.505661150123791522e-02,2.612015270243118331e-03
2.605769909366537074e-02,2.299999999999999961e-03
2.763232392355813652e-02,2.599999999999999881e-03
2.407548334515838620e-02,1.913586463893644958e-03
2.348069146427924844e-02,1.104972375690607819e-03
2.586647635669233822e-02,3.399999999999999811e-03
2.528786452464424836e-02,2.000000000000000042e-03
2.702224341561688600e-02,2.500000000000000052e-03
2.356123848475476582e-02,2.106952944717568107e-03
2.596754265140147067e-02,1.641193968612165294e-03
2.796296860881703275e-02,3.099999999999999891e-03
