# avg_waiting_times, avg_queue_lengths
1.105761238148883635e-01,5.894000000000000350e-01
1.362747694557792655e-01,7.304000000000000492e-01
1.078101241905375512e-01,5.453999999999999959e-01
1.404905609417093637e-01,7.413999999999999480e-01
1.351951603557622894e-01,7.013000000000000345e-01
1.317471351642673927e-01,6.959999999999999520e-01
1.820578091934644538e-01,1.046000000000000041e+00
1.427222980553922160e-01,7.606000000000000538e-01
1.646988261578806734e-01,8.974999999999999645e-01
1.287921646167505541e-01,6.800000000000000488e-01
1.814625087295574646e-01,1.006299999999999972e+00
1.556868523730008391e-01,8.396000000000000130e-01
1.334966473785929864e-01,6.934000000000000163e-01
1.536602603805719280e-01,8.290999999999999481e-01
1.377514377394956635e-01,7.348000000000000087e-01
1.690995491395013706e-01,9.152000000000000135e-01
1.556537227504242726e-01,8.457999999999999963e-01
1.782277890461832770e-01,9.811999999999999611e-01
1.607520313247708943e-01,8.872999999999999776e-01
1.439438814591031679e-01,7.846999999999999531e-01
1.696891891535287078e-01,9.301000000000000378e-01
1.849508040257527575e-01,1.005600000000000049e+00
1.355426288005650015e-01,7.329999999999999849e-01
1.833347759167188173e-01,1.019900000000000029e+00
1.728668640186617478e-01,9.636000000000000121e-01
1.498428784570678407e-01,8.260999999999999455e-01
1.696473787454078896e-01,9.318999999999999506e-01
1.577437631872157242e-01,8.738000000000000211e-01
1.368466221721442166e-01,7.217000000000000082e-01
1.299497896226560478e-01,6.892000000000000348e-01
1.610150762144078596e-01,8.932999999999999829e-01
1.469437964004067787e-01,7.611999999999999877e-01
1.381231442835248457e-01,7.315000000000000391e-01
1.363139230412233893e-01,7.234000000000000430e-01
1.408547071473970069e-01,7.539000000000000146e-01
1.420908428439397186e-01,7.580999999999999961e-01
1.675507296543856661e-01,9.078000000000000513e-01
1.507942787310881938e-01,8.055999999999999828e-01
1.328144825610735880e-01,7.003000000000000336e-01
1.555092854693509719e-01,8.391999999999999460e-01
1.437236567033702839e-01,7.762000000000000011e-01
1.576892685036247743e-01,8.449999999999999734e-01
1.362619454905515393e-01,7.259999999999999787e-01
1.321558262669335904e-01,6.822000000000000286e-01
1.816340370275411897e-01,9.929000000000000048e-01
1.589423844874209291e-01,8.883999999999999675e-01
1.616316869725336058e-01,8.922999999999999821e-01
1.370051852800286407e-01,7.360999999999999766e-01
1.355878451775542892e-01,6.893000000000000238e-01
1.503042624742617905e-01,8.226999999999999869e-01
1.707129463626649024e-01,8.997000000000000552e-01
1.390121040350592863e-01,7.305000000000000382e-01
1.412465769113683545e-01,7.438000000000000167e-01
1.681543044650369856e-01,9.384000000000000119e-01
1.324705492063646961e-01,6.844999999999999973e-01
1.670418292193428245e-01,9.010000000000000231e-01
1.707961360635771864e-01,9.297999999999999599e-01
1.445556104442563272e-01,7.879000000000000448e-01
1.368191065160720699e-01,7.059999999999999609e-01
1.350531765058060607e-01,7.105000000000000204e-01
1.507926537829852032e-01,8.107999999999999652e-01
1.290846898926045205e-01,6.631000000000000227e-01
1.480551339449015236e-01,7.885999999999999677e-01
1.336696899330344079e-01,7.035000000000000142e-01
1.532104036201349384e-01,8.238999999999999657e-01
1.460059889145501610e-01,7.977999999999999536e-01
1.416657304801786921e-01,7.603999999999999648e-01
1.623361249344060508e-01,8.824999999999999512e-01
1.583272178262802588e-01,8.360999999999999543e-01
1.585944243658410635e-01,8.656000000000000361e-01
1.566908727552324410e-01,8.768000000000000238e-01
1.473823428245048806e-01,8.116999999999999771e-01
1.503501689318659795e-01,8.129999999999999449e-01
1.803612618941203560e-01,1.003800000000000026e+00
1.661716971691274969e-01,9.154999999999999805e-01
1.413199543467494601e-01,7.634999999999999565e-01
1.310315170822834718e-01,6.925999999999999934e-01
1.525773354560138739e-01,8.427000000000000046e-01
1.687853593389374296e-01,9.164999999999999813e-01
1.565361636453288519e-01,8.306999999999999940e-01
1.602325114003544659e-01,8.812999999999999723e-01
1.483105846069227574e-01,8.151000000000000467e-01
1.888628269337674914e-01,1.065199999999999925e+00
1.336674347037194177e-01,6.871000000000000441e-01
1.594629218398765924e-01,8.506000000000000227e-01
1.449652191578885141e-01,7.520000000000000018e-01
1.362633302757035314e-01,7.262999999999999456e-01
1.686488948916532449e-01,9.171000000000000263e-01
1.579886531618797663e-01,8.477999999999999980e-01
1.484070185330338132e-01,7.842999999999999972e-01
1.465818363455430873e-01,7.586000000000000520e-01
1.289022193071112932e-01,6.923000000000000265e-01
1.592761497238341095e-01,8.749000000000000110e-01
1.446910478068876016e-01,7.459999999999999964e-01
1.590136673891962005e-01,8.418999999999999817e-01
1.142025405920767123e-01,5.985000000000000320e-01
1.318408704251933794e-01,6.903000000000000247e-01
1.531622615275953225e-01,8.165999999999999925e-01
1.706326757311403541e-01,9.412000000000000366e-01
1.572117224102867472e-01,8.431999999999999496e-01
1.377133677110266297e-01,7.432999999999999607e-01
1.522170608172000450e-01,8.260999999999999455e-01
1.209157747110995579e-01,6.152999999999999581e-01
1.557747682123938049e-01,8.692999999999999616e-01
1.374258313290862288e-01,7.365000000000000435e-01
1.383352763012701825e-01,7.213000000000000522e-01
1.822297059977946443e-01,9.840999999999999748e-01
1.404420296640393750e-01,7.653999999999999693e-01
1.476569795759631043e-01,7.894999999999999796e-01
1.636763761896981584e-01,8.770000000000000018e-01
1.519190596507348501e-01,8.292000000000000481e-01
1.489769707264045340e-01,7.886999999999999567e-01
1.438638226624077698e-01,7.791000000000000147e-01
1.577788377980985646e-01,8.719999999999999973e-01
1.803561997072232193e-01,9.661999999999999478e-01
1.532701481320397907e-01,8.548999999999999932e-01
1.376525195818611436e-01,7.282999999999999474e-01
1.543096842289564674e-01,8.308999999999999719e-01
1.536702821293447763e-01,8.306000000000000050e-01
1.424378575731387042e-01,7.819000000000000394e-01
1.572738006082091688e-01,8.565000000000000391e-01
1.482667158463562840e-01,7.834999999999999742e-01
1.620830933126380935e-01,8.568999999999999950e-01
1.416147558147286545e-01,7.495000000000000551e-01
1.608576240340537367e-01,8.902999999999999803e-01
1.721406576188807269e-01,9.245999999999999774e-01
1.548679213895305662e-01,8.408999999999999808e-01
1.792304638247081694e-01,9.871999999999999664e-01
1.489931194630063904e-01,8.011000000000000343e-01
1.695224025341207641e-01,9.396999999999999797e-01
1.261358671790647479e-01,6.506999999999999451e-01
1.501480943007647284e-01,8.205999999999999961e-01
1.602105655976472087e-01,8.622999999999999554e-01
1.492653222547895286e-01,8.048999999999999488e-01
1.241554214568418024e-01,6.696999999999999620e-01
1.966890943531871827e-01,1.103399999999999936e+00
1.522782490466668137e-01,8.103000000000000203e-01
1.760934972138100407e-01,9.680999999999999606e-01
1.459551475588306280e-01,8.056999999999999718e-01
1.544055475363633467e-01,8.520999999999999686e-01
1.498088337800364822e-01,8.132000000000000339e-01
1.411120085214067899e-01,7.190999999999999615e-01
1.511362552874719600e-01,7.798000000000000487e-01
1.257526734365469190e-01,6.437000000000000499e-01
1.539474027460426275e-01,8.314000000000000279e-01
