# avg_waiting_times, avg_queue_lengths
1.697986074855217575e+00,3.145700000000000163e+00
2.096248665479806927e+00,3.925399999999999778e+00
1.626256213705992160e+00,3.028200000000000003e+00
2.720050041096666149e+00,5.104700000000000237e+00
1.949127765097690368e+00,3.639400000000000190e+00
2.112038817570417226e+00,3.967299999999999827e+00
2.886772949400945532e+00,5.544900000000000162e+00
2.280093738151645955e+00,4.353100000000000414e+00
2.521947013132751270e+00,4.818999999999999950e+00
1.823394326014269540e+00,3.413699999999999957e+00
3.821926833850539662e+00,7.411999999999999922e+00
2.687348903518318011e+00,5.132699999999999818e+00
2.503069591444460507e+00,4.757399999999999629e+00
2.551703200243797820e+00,4.798000000000000043e+00
2.061009246055536703e+00,3.842900000000000205e+00
2.418880803837987870e+00,4.556600000000000428e+00
2.869908388518473075e+00,5.447000000000000064e+00
2.844163147638648859e+00,5.416699999999999626e+00
2.650300535933483026e+00,5.062700000000000422e+00
1.856476274879079957e+00,3.479200000000000070e+00
3.125155000218454937e+00,5.984499999999999709e+00
4.027655686662807710e+00,7.714999999999999858e+00
2.264196570209064507e+00,4.247899999999999565e+00
2.993846514840396988e+00,5.700700000000000323e+00
3.627580745093537562e+00,7.013200000000000323e+00
2.227936845992562365e+00,4.209399999999999586e+00
4.051620318254930631e+00,7.815500000000000114e+00
2.462865100069651536e+00,4.649899999999999700e+00
1.889950974354888569e+00,3.492700000000000138e+00
1.837510796957296355e+00,3.440700000000000092e+00
2.377650287413702657e+00,4.559599999999999653e+00
2.766089105605611831e+00,5.136499999999999844e+00
2.225798439945007701e+00,4.212799999999999656e+00
2.232927180505023923e+00,4.157199999999999562e+00
2.123121709146240210e+00,4.027700000000000280e+00
2.229443876509114020e+00,4.240800000000000125e+00
2.759550727986258778e+00,5.280300000000000438e+00
2.713711186356890348e+00,5.131300000000000416e+00
2.105847390713678990e+00,3.991899999999999782e+00
2.299036009264886715e+00,4.312500000000000000e+00
2.198870331383099952e+00,4.179700000000000415e+00
3.928704009491271520e+00,7.474300000000000388e+00
2.105720644583614742e+00,3.966499999999999915e+00
1.924133849514930716e+00,3.586399999999999810e+00
4.798142674760516257e+00,9.198199999999999932e+00
2.895256025478691875e+00,5.548899999999999721e+00
2.756300234740661992e+00,5.242899999999999672e+00
2.246770710792210579e+00,4.217100000000000293e+00
1.956394918095526458e+00,3.626999999999999780e+00
2.620592307991584491e+00,5.049299999999999677e+00
3.865445445871285468e+00,7.362400000000000055e+00
2.268702514013397842e+00,4.192099999999999937e+00
2.165399333541733196e+00,4.079900000000000304e+00
2.432334197125331610e+00,4.546499999999999986e+00
2.149640234650793236e+00,4.051999999999999602e+00
2.973298938584667983e+00,5.634999999999999787e+00
3.410046973104041701e+00,6.452399999999999913e+00
1.879194561059494006e+00,3.484500000000000153e+00
2.287542970108602081e+00,4.215300000000000047e+00
2.129393606448112486e+00,3.958200000000000163e+00
2.160326046068979267e+00,4.105999999999999872e+00
2.084629440343237938e+00,3.913400000000000212e+00
2.881766591972906966e+00,5.469000000000000306e+00
2.322191162302210454e+00,4.412499999999999645e+00
3.249686936260190784e+00,6.210300000000000153e+00
2.873608653943592994e+00,5.418599999999999639e+00
3.275062197795697738e+00,6.249699999999999811e+00
2.236707747163559912e+00,4.214299999999999713e+00
2.884811316132757764e+00,5.373000000000000220e+00
2.283730396832905907e+00,4.331400000000000361e+00
2.763828602924039313e+00,5.283299999999999663e+00
2.688568711034790670e+00,5.120099999999999874e+00
2.821070944768548916e+00,5.373400000000000176e+00
3.861768106714913440e+00,7.490000000000000213e+00
2.568776026026330594e+00,4.843600000000000350e+00
2.097428029995710652e+00,3.990600000000000147e+00
1.775794775913877244e+00,3.304399999999999782e+00
2.194129901024625795e+00,4.168700000000000294e+00
5.119679074440723454e+00,9.732799999999999230e+00
3.204080650670686925e+00,6.150500000000000078e+00
2.020643094207875468e+00,3.811300000000000132e+00
2.431429562500851738e+00,4.592399999999999594e+00
3.634773898561151739e+00,7.020500000000000185e+00
1.816159748322411227e+00,3.351500000000000146e+00
2.159563735932173767e+00,3.988199999999999967e+00
2.801369990331288307e+00,5.338199999999999612e+00
2.717568716467558598e+00,5.148500000000000298e+00
3.192854343722184129e+00,6.030700000000000394e+00
3.775939983793772381e+00,7.201200000000000045e+00
3.255444342950631231e+00,6.212200000000000166e+00
2.434681462712703581e+00,4.544599999999999973e+00
1.603276896162141973e+00,2.975900000000000212e+00
2.534114517334382644e+00,4.864200000000000301e+00
2.213809425238311590e+00,4.177100000000000257e+00
2.742084729196927029e+00,5.228699999999999903e+00
1.588784344583209052e+00,2.945199999999999818e+00
2.596230962578625512e+00,4.928700000000000081e+00
2.702440758883990046e+00,5.122399999999999842e+00
3.295174362067076590e+00,6.287200000000000344e+00
2.199804593582118439e+00,4.170799999999999841e+00
1.861102622928365147e+00,3.503400000000000070e+00
3.445702414420196202e+00,6.609300000000000175e+00
1.837579611044509509e+00,3.396700000000000053e+00
2.352530427515363343e+00,4.520999999999999908e+00
2.256810623335377297e+00,4.352100000000000080e+00
2.863046883864463155e+00,5.417300000000000004e+00
4.513209380270962967e+00,8.583700000000000330e+00
2.599853683133149129e+00,5.026399999999999757e+00
2.935352838563102917e+00,5.543300000000000338e+00
2.110358277213913336e+00,3.958699999999999886e+00
2.032213919751567399e+00,3.837200000000000166e+00
2.673780234346268880e+00,5.097699999999999676e+00
2.235906860739842461e+00,4.195899999999999963e+00
2.383038364660877928e+00,4.519899999999999807e+00
4.379176623189132478e+00,8.393000000000000682e+00
2.821206356541850369e+00,5.332099999999999618e+00
3.022555747504621859e+00,5.720699999999999896e+00
2.368542175828302287e+00,4.528299999999999770e+00
2.806605465067399052e+00,5.336000000000000298e+00
2.451412214502327380e+00,4.690999999999999837e+00
4.527805413528621870e+00,8.754200000000000870e+00
2.621756772680958747e+00,4.968399999999999928e+00
3.098879040102285209e+00,5.855199999999999960e+00
2.577325915916242938e+00,4.887400000000000411e+00
3.104276895824368054e+00,5.875899999999999679e+00
3.241173169305472612e+00,6.208899999999999864e+00
2.583418833030526773e+00,4.968600000000000350e+00
3.536011462216496870e+00,6.779499999999999638e+00
