# avg_waiting_times, avg_queue_lengths
4.730948336737075692e+02,1.184150699999999915e+03
4.339177021394355052e+02,1.078056800000000067e+03
4.482741121113233476e+02,1.110656400000000076e+03
3.679137379663063712e+02,9.366893999999999778e+02
4.451247394120970853e+02,1.111141300000000001e+03
4.386981344202754940e+02,1.065045399999999972e+03
4.664818634730126519e+02,1.155389699999999948e+03
4.222739478493921297e+02,1.069873599999999897e+03
4.613034880138330323e+02,1.155259000000000015e+03
4.523880922983074697e+02,1.119986000000000104e+03
4.521463330288087832e+02,1.133106800000000021e+03
4.385376884879214572e+02,1.101899400000000014e+03
4.328411746614420963e+02,1.081403099999999995e+03
4.569784375414201918e+02,1.124749399999999923e+03
4.834326400503493915e+02,1.208641100000000051e+03
3.862333541533048447e+02,9.653835000000000264e+02
4.366027313042629316e+02,1.092833000000000084e+03
4.586991970008190833e+02,1.135917699999999968e+03
4.112923960131179228e+02,1.043894600000000082e+03
4.430292074982442045e+02,1.110297399999999925e+03
4.126619181790013045e+02,1.028472299999999905e+03
4.500697431580255738e+02,1.129595199999999977e+03
4.634061798133537309e+02,1.155631599999999935e+03
4.581883799523395737e+02,1.120745499999999993e+03
4.099125312188098746e+02,1.044229000000000042e+03
4.097502048288162655e+02,1.047785599999999931e+03
4.868043667220472344e+02,1.227441100000000006e+03
4.144108652334339808e+02,1.027392200000000003e+03
4.725409910951701704e+02,1.170249000000000024e+03
3.770780474115026095e+02,9.465265000000000555e+02
4.084675722306300258e+02,1.025861799999999903e+03
4.319984794036000721e+02,1.062474899999999934e+03
4.374643729695718548e+02,1.104767900000000054e+03
4.481163725064351979e+02,1.106161900000000060e+03
4.021000205228227173e+02,1.015879199999999969e+03
4.045773269018055203e+02,1.030860799999999927e+03
4.539240239620751822e+02,1.137125999999999976e+03
4.682361022463416020e+02,1.159277599999999893e+03
4.826597908780541388e+02,1.201464699999999993e+03
4.979214448750477118e+02,1.230089300000000094e+03
4.080285653372101251e+02,1.044405600000000049e+03
4.084052121271560623e+02,1.037144700000000057e+03
3.778763569911533295e+02,9.545285999999999831e+02
5.030014021776636355e+02,1.228160200000000032e+03
4.615423254807494686e+02,1.145835900000000038e+03
4.204575516935178143e+02,1.063548000000000002e+03
4.275698096765635796e+02,1.096265300000000025e+03
4.428784662857482317e+02,1.095213099999999940e+03
4.673604189463646890e+02,1.156540500000000065e+03
4.782610199483556812e+02,1.189665799999999990e+03
4.722902188277977302e+02,1.179009000000000015e+03
4.452052748181994275e+02,1.115586800000000039e+03
4.595169463319297734e+02,1.151903499999999894e+03
4.149862583151783610e+02,1.025328600000000051e+03
4.600721170588658993e+02,1.145304399999999987e+03
4.677195598796514560e+02,1.144642399999999952e+03
4.501506441090801900e+02,1.130207200000000057e+03
4.636173608447952006e+02,1.156192099999999982e+03
4.561873551764642798e+02,1.133598199999999906e+03
4.372696192542005065e+02,1.083083100000000059e+03
4.850401206115054720e+02,1.209655099999999948e+03
4.408669841724995422e+02,1.118610599999999977e+03
4.182753338840438460e+02,1.062693700000000035e+03
4.201910578998860046e+02,1.077310699999999997e+03
4.347475872274311541e+02,1.085849899999999934e+03
4.043523762241479744e+02,1.020370400000000018e+03
4.487990780488923406e+02,1.113111200000000053e+03
4.579446347712619172e+02,1.127399899999999889e+03
4.481752135231878356e+02,1.137198399999999992e+03
4.464224245973629763e+02,1.103008700000000090e+03
4.743919701477615263e+02,1.183879699999999957e+03
4.637627245905410405e+02,1.145269099999999980e+03
4.418404865369675463e+02,1.102143399999999929e+03
4.947165822510762041e+02,1.208366899999999987e+03
4.174828368956293048e+02,1.049537600000000111e+03
4.188066550377422459e+02,1.054007200000000012e+03
4.613269152716833332e+02,1.153518800000000056e+03
4.483144543133767570e+02,1.108091799999999921e+03
4.739512323181499482e+02,1.168088899999999967e+03
4.396769763945128489e+02,1.099595800000000054e+03
4.846310225612332943e+02,1.216976100000000088e+03
4.362259421637805303e+02,1.096422900000000027e+03
4.004522166719332859e+02,1.016462899999999991e+03
3.784727535347383309e+02,9.645997999999999593e+02
4.751083290614636780e+02,1.167535599999999931e+03
3.968461005599093596e+02,1.002601999999999975e+03
4.788490638339480370e+02,1.150440900000000056e+03
3.967737236118003921e+02,9.995121000000000322e+02
4.906084646022876541e+02,1.210535399999999981e+03
4.688032369788007827e+02,1.177015799999999899e+03
4.614097240262735795e+02,1.131991099999999960e+03
4.187171112457123741e+02,1.046042200000000093e+03
4.066140128415981394e+02,1.018776700000000005e+03
4.672566514043940060e+02,1.163536900000000060e+03
4.668734524229043927e+02,1.167495699999999943e+03
4.418215201441502131e+02,1.109606600000000071e+03
4.134443809174864555e+02,1.022683800000000019e+03
4.516228920628361152e+02,1.129291300000000092e+03
4.668541151307487667e+02,1.149048999999999978e+03
4.528715159196740956e+02,1.110109899999999925e+03
4.248264374575829265e+02,1.056273500000000013e+03
4.386135370792752042e+02,1.107501800000000003e+03
4.007780632324517001e+02,1.007285200000000032e+03
4.374184355812639069e+02,1.090683399999999892e+03
4.535656526136361890e+02,1.145694300000000112e+03
4.188522833619107359e+02,1.048068999999999960e+03
4.075811770608539746e+02,1.019423300000000040e+03
4.416677616582639416e+02,1.093640000000000100e+03
4.521483764844807638e+02,1.124883599999999888e+03
4.219015804140789214e+02,1.068414099999999962e+03
4.601704617625284186e+02,1.140265799999999899e+03
4.814124251799596550e+02,1.193124900000000025e+03
3.854649659190586704e+02,9.745057000000000471e+02
4.277673606217831548e+02,1.075430499999999938e+03
4.242041114018114172e+02,1.059628099999999904e+03
3.952959792915467574e+02,9.874142000000000507e+02
4.359550561236370072e+02,1.089514499999999998e+03
4.590176001504611349e+02,1.152273100000000113e+03
4.230727124751344377e+02,1.049885500000000093e+03
4.249587369923746110e+02,1.064372800000000097e+03
4.616906514436330440e+02,1.169044399999999996e+03
4.265800881596520640e+02,1.060732999999999947e+03
4.424453511527370893e+02,1.104734899999999925e+03
4.944644390477759544e+02,1.212189399999999978e+03
4.392749634869944089e+02,1.110236900000000105e+03
4.447436845250780948e+02,1.111150300000000016e+03
4.218897521954857552e+02,1.065540299999999888e+03
3.960934689645128515e+02,1.007887699999999995e+03
4.741433292570382605e+02,1.167571200000000090e+03
3.839834128493720868e+02,9.694049999999999727e+02
4.363935028331911212e+02,1.104308299999999917e+03
4.698455805845450755e+02,1.172287399999999934e+03
4.869175055032458204e+02,1.193810999999999922e+03
4.800820767376205822e+02,1.208846700000000055e+03
4.118341153875852001e+02,1.034616299999999910e+03
4.545937692255380398e+02,1.118452199999999948e+03
4.300096627041684201e+02,1.059817900000000009e+03
3.556119886093511013e+02,9.043262999999999465e+02
4.629806277703915498e+02,1.160892299999999977e+03
4.202901685476999774e+02,1.059392900000000054e+03
4.281752920825458091e+02,1.072626500000000078e+03
4.838027358712187720e+02,1.204081200000000081e+03
3.934576970363540340e+02,9.871185000000000400e+02
4.425702102596464442e+02,1.103724400000000060e+03
4.581644035107549371e+02,1.126767599999999902e+03
4.088930165657700400e+02,1.043075599999999895e+03
4.606647825835364074e+02,1.155332799999999907e+03
3.996636410064327265e+02,1.008165499999999952e+03
4.095307692272893973e+02,1.036624600000000100e+03
4.762914248246578381e+02,1.192347500000000082e+03
4.115614868491022094e+02,1.033541400000000067e+03
4.407796808072102976e+02,1.084126099999999951e+03
4.867078648615037082e+02,1.199697699999999941e+03
4.615972482055578325e+02,1.137682299999999941e+03
4.721230963712021662e+02,1.169541999999999916e+03
4.687083201723913817e+02,1.141820999999999913e+03
3.962305227020333973e+02,1.004421299999999974e+03
3.874879782049736718e+02,9.830548999999999751e+02
4.686797221275309084e+02,1.163501600000000053e+03
4.496098128522199318e+02,1.129571699999999964e+03
4.050805487073467361e+02,1.020115400000000022e+03
4.833378542018173221e+02,1.194559299999999894e+03
4.267774180924010352e+02,1.051968800000000101e+03
4.610412105961806901e+02,1.135067399999999907e+03
4.073618276784776526e+02,1.018897900000000050e+03
4.353694399332789544e+02,1.072361699999999928e+03
4.792356941659100471e+02,1.196480099999999993e+03
4.552495719720283773e+02,1.119592900000000100e+03
4.176881318686100144e+02,1.060507599999999911e+03
5.087580897858381945e+02,1.272185999999999922e+03
4.588123097457070685e+02,1.127787100000000009e+03
4.661306617652998057e+02,1.175072300000000041e+03
3.794001506194097715e+02,9.515724000000000160e+02
4.141672914068091700e+02,1.050800600000000031e+03
4.902693184545971690e+02,1.236413299999999936e+03
4.746218783067770346e+02,1.164551300000000083e+03
4.317878767618830125e+02,1.088366700000000037e+03
4.479077736068101672e+02,1.119625800000000027e+03
4.704605192427838460e+02,1.167629500000000007e+03
4.846432032033809492e+02,1.204311400000000049e+03
4.250455406141157937e+02,1.067520600000000059e+03
4.252398606519950590e+02,1.056359099999999899e+03
4.496037449229658591e+02,1.121836999999999989e+03
4.355450316770979953e+02,1.086134900000000016e+03
4.407891312641175432e+02,1.099192800000000034e+03
4.358705279877278826e+02,1.077968100000000049e+03
4.662321954405041424e+02,1.162910200000000032e+03
4.500349655516179155e+02,1.123244699999999966e+03
4.220175562502241746e+02,1.061790799999999990e+03
4.391165980215540117e+02,1.107060400000000072e+03
4.337159692380118372e+02,1.082934700000000021e+03
4.579455679933914212e+02,1.141179100000000062e+03
4.853596223883733387e+02,1.203760199999999941e+03
4.219593437395595288e+02,1.051479900000000043e+03
4.260102358060347001e+02,1.066588999999999942e+03
4.303354725869211279e+02,1.070480999999999995e+03
4.265444963693627187e+02,1.067975599999999986e+03
4.337945737129539339e+02,1.085267800000000079e+03
4.486257254204152218e+02,1.113314900000000080e+03
4.453800025769492663e+02,1.126949200000000019e+03
4.513440181178476678e+02,1.107123499999999922e+03
4.576330905676315410e+02,1.144794499999999971e+03
4.749158446924340069e+02,1.178465599999999995e+03
4.711096158413132002e+02,1.153702500000000100e+03
4.551689419956166489e+02,1.107101200000000063e+03
4.299580555361259826e+02,1.086344200000000001e+03
4.638591489840306394e+02,1.141511799999999994e+03
4.515760025961098449e+02,1.123810600000000022e+03
4.270884863395031630e+02,1.052918899999999894e+03
4.454861762745157989e+02,1.113162600000000111e+03
4.321032227169266093e+02,1.078887899999999945e+03
4.141853915280883029e+02,1.033761299999999892e+03
4.653698684155026513e+02,1.178402599999999893e+03
4.200695442267182216e+02,1.057187599999999975e+03
4.361978697247377568e+02,1.101400200000000041e+03
4.364950659856796165e+02,1.092357500000000073e+03
4.389588730369398490e+02,1.100467399999999998e+03
4.353316970645947208e+02,1.088241299999999910e+03
4.269866949646514058e+02,1.066297900000000027e+03
3.983120968665826354e+02,9.913146000000000413e+02
4.304869313153397457e+02,1.094531099999999924e+03
4.536524932024058785e+02,1.144853599999999915e+03
4.188602217976891211e+02,1.046890900000000101e+03
4.498896700602956003e+02,1.139556299999999965e+03
4.421167719601227759e+02,1.103462299999999914e+03
4.584677660611535543e+02,1.135199599999999919e+03
4.204224169265512501e+02,1.036658500000000004e+03
3.959420965726569079e+02,9.932043999999999642e+02
4.348722541159369825e+02,1.092676699999999983e+03
4.290009562512951220e+02,1.086913900000000012e+03
4.425939005722800061e+02,1.114151900000000069e+03
4.406358667303824745e+02,1.103200499999999920e+03
4.553416726942892865e+02,1.144339199999999892e+03
4.345116217336350815e+02,1.092314100000000053e+03
4.486569899428788517e+02,1.132717900000000100e+03
4.532643868276189778e+02,1.143854000000000042e+03
4.502197801926292300e+02,1.112182299999999941e+03
4.319497868566606371e+02,1.097826000000000022e+03
4.132193223285101453e+02,1.037754300000000057e+03
3.842734584614825621e+02,9.801431000000000040e+02
4.538714524006559259e+02,1.137448200000000043e+03
3.734494941089400299e+02,9.474610999999999876e+02
4.540457853930191163e+02,1.133093100000000049e+03
4.183324602270787977e+02,1.075228200000000015e+03
4.238564954754054384e+02,1.057080200000000104e+03
3.910332499842771199e+02,9.728029999999999973e+02
4.123527154388266354e+02,1.035580999999999904e+03
3.911405776166603800e+02,9.882773999999999432e+02
