# avg_waiting_times, avg_queue_lengths
1.700205159822051337e-01,9.811999999999999611e-01
2.187850066136136362e-01,1.286499999999999977e+00
1.642545897382851894e-01,9.182000000000000162e-01
2.297481431239351835e-01,1.345199999999999951e+00
2.129783405325533785e-01,1.223999999999999977e+00
2.099208565961513118e-01,1.235700000000000021e+00
2.993255192054111724e-01,1.875399999999999956e+00
2.365113356887190987e-01,1.402400000000000091e+00
2.635987886002042480e-01,1.583800000000000097e+00
2.083052699527958018e-01,1.217400000000000038e+00
2.844829645495911552e-01,1.687699999999999978e+00
2.495064244566179701e-01,1.472199999999999953e+00
2.115043000827961928e-01,1.230900000000000105e+00
2.469682921824967181e-01,1.469899999999999984e+00
2.132417539881068802e-01,1.242699999999999916e+00
2.676842985520997975e-01,1.583599999999999897e+00
2.446637007907154771e-01,1.457899999999999974e+00
2.913837886698761870e-01,1.757100000000000106e+00
2.649968303419803495e-01,1.605299999999999949e+00
2.239929919866004704e-01,1.329700000000000104e+00
2.844213788638297880e-01,1.716800000000000104e+00
3.124829276063952332e-01,1.882300000000000084e+00
2.116546577289839526e-01,1.234599999999999920e+00
3.027243142223885464e-01,1.836500000000000021e+00
2.917793075721840101e-01,1.786899999999999933e+00
2.355032349390066837e-01,1.407299999999999995e+00
2.829899771884054616e-01,1.713700000000000001e+00
2.484662032179671687e-01,1.511300000000000088e+00
2.115056741189136058e-01,1.221600000000000019e+00
2.059937559031830567e-01,1.210199999999999942e+00
2.579877334513878684e-01,1.551199999999999912e+00
2.319355542377511958e-01,1.336899999999999977e+00
2.180984183244677743e-01,1.270000000000000018e+00
2.134041938375894065e-01,1.231500000000000039e+00
2.231734921314881825e-01,1.316400000000000015e+00
2.201738109447806402e-01,1.296100000000000030e+00
2.703056335276715627e-01,1.623099999999999987e+00
2.459419935636557863e-01,1.455899999999999972e+00
2.117014616167658403e-01,1.232499999999999929e+00
2.514240670639200093e-01,1.478699999999999903e+00
2.323915977049523518e-01,1.389999999999999902e+00
2.546890137430514733e-01,1.481700000000000017e+00
2.204404246450223093e-01,1.296399999999999997e+00
2.127400797855489023e-01,1.227000000000000091e+00
3.021455406051319903e-01,1.835900000000000087e+00
2.614083673532448526e-01,1.605799999999999894e+00
2.601348855502695900e-01,1.564500000000000002e+00
2.180150213783574042e-01,1.288499999999999979e+00
2.319964354925105887e-01,1.337599999999999900e+00
2.398161615780106393e-01,1.445000000000000062e+00
2.927028466680930419e-01,1.717000000000000082e+00
2.285378023248277601e-01,1.335900000000000087e+00
2.275267299575353674e-01,1.319199999999999928e+00
2.646248744162519873e-01,1.585499999999999909e+00
2.047542011043433918e-01,1.180299999999999905e+00
2.693621335849080700e-01,1.584100000000000064e+00
