# avg_waiting_times, avg_queue_lengths
1.164534453021668636e-01,4.569999999999999757e-02
1.153509975712162655e-01,4.519999999999999712e-02
1.216914331078456646e-01,5.009999999999999870e-02
1.221997932442394769e-01,4.730000000000000177e-02
1.236361946121615346e-01,5.020000000000000157e-02
1.206825871733007288e-01,4.929999999999999660e-02
1.310062974019186588e-01,5.349999999999999895e-02
1.236570078304725512e-01,4.939999999999999947e-02
1.225829316792214768e-01,4.950000000000000233e-02
1.255350539395094223e-01,4.979999999999999705e-02
1.283368515344335548e-01,5.009999999999999870e-02
1.205497730220247421e-01,4.540000000000000285e-02
1.178456595436591647e-01,4.649999999999999967e-02
1.331450313017105980e-01,5.790000000000000008e-02
1.184568402345370919e-01,4.479999999999999954e-02
1.345651422649837559e-01,5.639999999999999875e-02
1.276302990064162590e-01,4.929999999999999660e-02
1.294654528674295257e-01,4.909999999999999781e-02
1.215308869313807411e-01,4.819999999999999979e-02
1.235858338487348246e-01,5.390000000000000346e-02
1.306295599090863124e-01,5.380000000000000060e-02
1.316691132354086136e-01,5.419999999999999818e-02
1.210090067698896266e-01,4.800000000000000100e-02
1.346660310782014369e-01,5.489999999999999741e-02
1.296508232883532286e-01,5.369999999999999774e-02
1.222458295682889440e-01,4.819999999999999979e-02
1.318740591465648870e-01,5.589999999999999830e-02
1.213807066375724442e-01,4.560000000000000164e-02
1.319849257743715421e-01,5.369999999999999774e-02
1.232722902104192164e-01,5.040000000000000036e-02
1.218368083634234766e-01,4.390000000000000152e-02
1.261354985704757348e-01,4.750000000000000056e-02
1.201416447651536129e-01,4.510000000000000120e-02
1.268891223315273820e-01,5.419999999999999818e-02
1.234962976887817587e-01,5.009999999999999870e-02
1.226977343544860544e-01,4.889999999999999902e-02
1.207409576000284396e-01,4.569999999999999757e-02
1.265817926865087650e-01,5.220000000000000334e-02
1.242334485197396088e-01,4.819999999999999979e-02
1.222551016363174481e-01,4.920000000000000068e-02
1.193164364933687049e-01,4.989999999999999991e-02
1.260793707684000897e-01,4.719999999999999890e-02
1.172066869132330352e-01,4.429999999999999910e-02
1.193057235208980771e-01,4.610000000000000209e-02
1.285319324850174860e-01,4.880000000000000310e-02
1.224670282452996334e-01,4.719999999999999890e-02
1.312728158566214554e-01,5.140000000000000124e-02
1.261353134005595289e-01,5.050000000000000322e-02
1.238279464213851988e-01,4.700000000000000011e-02
1.322747024387646020e-01,5.850000000000000339e-02
1.258026878051427544e-01,5.050000000000000322e-02
1.237982512832059845e-01,4.680000000000000132e-02
1.248394979087309870e-01,5.210000000000000048e-02
1.280121620779349212e-01,5.269999999999999685e-02
1.187230767854881158e-01,4.529999999999999999e-02
1.347728737971890522e-01,5.369999999999999774e-02
1.243532134208760048e-01,4.989999999999999991e-02
1.173656704417771340e-01,4.379999999999999866e-02
1.296288840929455954e-01,5.179999999999999882e-02
1.207689731706353964e-01,4.920000000000000068e-02
1.306401180049268085e-01,5.090000000000000080e-02
1.213369229291029611e-01,4.719999999999999890e-02
1.367293718090115406e-01,5.589999999999999830e-02
1.234883317218957860e-01,5.399999999999999939e-02
1.279237238273642219e-01,5.260000000000000092e-02
1.172371554532030402e-01,4.689999999999999725e-02
1.264810185370855988e-01,5.050000000000000322e-02
1.342102334032432287e-01,5.500000000000000028e-02
1.223207091918868811e-01,4.560000000000000164e-02
1.364179148937350039e-01,6.189999999999999669e-02
1.295912208781348496e-01,5.419999999999999818e-02
1.192072740271188369e-01,4.599999999999999922e-02
1.317651550860453324e-01,5.390000000000000346e-02
1.343844426496717814e-01,6.049999999999999822e-02
1.196173293593028736e-01,4.499999999999999833e-02
1.256997198839242547e-01,5.210000000000000048e-02
1.220708700227744886e-01,4.549999999999999878e-02
1.184720583752455758e-01,4.830000000000000265e-02
1.300674333187452347e-01,4.800000000000000100e-02
1.384388434657317368e-01,5.970000000000000306e-02
