# avg_waiting_times, avg_queue_lengths
5.062342113609453326e-02,2.383000000000000118e-01
6.001289900629962898e-02,2.800000000000000266e-01
5.175232571499916584e-02,2.376999999999999946e-01
6.216895798302982806e-02,2.878999999999999893e-01
5.841291237170064682e-02,2.691999999999999948e-01
5.904566178782528346e-02,2.760000000000000231e-01
7.175700243762622721e-02,3.804000000000000159e-01
6.036194303439985920e-02,2.852000000000000091e-01
6.653564278852297509e-02,3.235000000000000098e-01
5.802506217281668682e-02,2.720000000000000195e-01
7.380014587491962041e-02,3.657000000000000250e-01
6.490435539991080971e-02,3.071999999999999731e-01
5.830651906760837139e-02,2.691999999999999948e-01
6.365470727323965794e-02,3.075999999999999845e-01
6.100227254554037998e-02,2.952000000000000179e-01
7.123530511930151188e-02,3.561000000000000276e-01
6.632668965003828132e-02,3.146999999999999797e-01
7.137715396236050946e-02,3.437000000000000055e-01
6.325386111015886270e-02,3.054000000000000048e-01
6.148573060104896293e-02,3.083000000000000185e-01
6.846748516724707190e-02,3.350000000000000200e-01
7.455152585548627253e-02,3.622000000000000219e-01
6.133202297315242663e-02,2.852999999999999980e-01
7.426511953342777861e-02,3.809000000000000163e-01
6.753234852003169031e-02,3.265000000000000124e-01
6.418805692794168904e-02,3.079000000000000070e-01
6.709460557051903640e-02,3.166999999999999815e-01
6.325477349353994527e-02,2.934999999999999831e-01
5.874440372369269664e-02,2.723999999999999755e-01
5.779712831749908575e-02,2.736999999999999988e-01
6.700897127973944045e-02,3.294000000000000261e-01
6.478247065644776592e-02,3.005999999999999783e-01
5.974782550461964908e-02,2.853999999999999870e-01
6.055575110767698332e-02,2.862000000000000099e-01
6.225214145541994176e-02,2.983000000000000096e-01
6.207570675769484569e-02,2.967000000000000193e-01
6.568671423903804651e-02,3.170999999999999930e-01
6.436245769962781194e-02,2.943999999999999950e-01
5.918075903434118906e-02,2.891000000000000236e-01
6.283881059082400966e-02,3.013000000000000123e-01
6.054482298046266059e-02,2.919999999999999818e-01
6.580876004790979505e-02,3.125999999999999890e-01
5.863262837251679432e-02,2.787999999999999923e-01
5.908267766769931956e-02,2.691999999999999948e-01
7.363705052281269148e-02,3.425000000000000266e-01
6.507819170737129399e-02,3.160000000000000031e-01
6.858957477624880172e-02,3.427999999999999936e-01
5.836670524795048443e-02,2.827000000000000068e-01
5.608207050624321177e-02,2.480999999999999872e-01
6.379908277096303648e-02,3.090999999999999859e-01
7.031952914244882225e-02,3.426000000000000156e-01
5.822402194623882421e-02,2.688999999999999724e-01
6.104249538167014211e-02,2.858999999999999875e-01
6.588221582352651873e-02,3.256000000000000005e-01
5.917123140905218570e-02,2.733999999999999764e-01
6.902270444208598310e-02,3.270000000000000129e-01
7.088937895223060282e-02,3.413999999999999813e-01
6.189557843308007151e-02,3.019999999999999907e-01
6.150244430185684841e-02,2.756000000000000116e-01
5.896158886341090755e-02,2.800000000000000266e-01
6.345110731373942992e-02,3.075999999999999845e-01
5.675394951315280295e-02,2.711999999999999966e-01
6.270681215464635194e-02,2.955999999999999739e-01
5.887948214976632122e-02,2.752999999999999892e-01
6.382957129494959414e-02,3.100999999999999868e-01
6.070402294571251856e-02,2.928999999999999937e-01
6.167979127447147103e-02,3.048000000000000154e-01
6.941151090080484309e-02,3.271000000000000019e-01
6.653021326570798810e-02,3.165000000000000036e-01
6.724608493720067581e-02,3.309000000000000274e-01
6.516807251848660831e-02,3.375000000000000222e-01
6.251284920171665260e-02,3.013000000000000123e-01
6.285269842636276305e-02,2.959999999999999853e-01
7.296991499091502742e-02,3.561000000000000276e-01
6.745424450186388032e-02,3.305000000000000160e-01
6.017533856594294711e-02,2.858999999999999875e-01
5.819058675528922253e-02,2.828999999999999848e-01
6.376398624307440255e-02,3.135999999999999899e-01
7.012022017718176625e-02,3.372999999999999887e-01
6.753353002775529246e-02,3.341999999999999971e-01
6.670174465731118496e-02,3.330000000000000182e-01
6.213458441212398736e-02,2.888999999999999901e-01
7.438161874622609138e-02,3.786999999999999811e-01
5.846511122603450378e-02,2.721000000000000085e-01
6.444728675162827991e-02,3.058000000000000163e-01
6.230414656973889270e-02,2.814999999999999725e-01
6.041694810060414811e-02,2.889999999999999791e-01
6.948104898004792140e-02,3.367999999999999883e-01
6.463827214890327522e-02,3.005999999999999783e-01
6.485050613809412168e-02,3.247999999999999776e-01
6.537942790184013420e-02,3.123000000000000220e-01
5.608412266460677253e-02,2.711000000000000076e-01
6.349416127848017677e-02,3.013000000000000123e-01
6.090405581524085260e-02,2.823999999999999844e-01
6.755481521443951198e-02,3.261999999999999900e-01
5.195105573968785556e-02,2.452999999999999903e-01
5.769972487096811098e-02,2.614000000000000212e-01
6.451316909322690751e-02,2.998000000000000109e-01
6.738015602463802434e-02,3.313999999999999724e-01
6.459349369634805049e-02,3.214000000000000190e-01
6.089933052863265306e-02,2.903999999999999915e-01
6.743158477773775195e-02,3.195999999999999952e-01
5.321677108832948561e-02,2.338000000000000078e-01
6.388199232451667597e-02,3.215000000000000080e-01
6.142172162564745602e-02,2.927000000000000157e-01
5.936782776722353966e-02,2.735000000000000209e-01
7.282808556165520919e-02,3.467000000000000082e-01
6.073374418462140073e-02,2.872000000000000108e-01
6.106057329330442235e-02,2.853999999999999870e-01
6.844681152902772070e-02,3.331999999999999962e-01
6.318549731566246164e-02,3.128000000000000225e-01
6.514847131595635776e-02,3.183000000000000274e-01
6.010393569905112671e-02,2.751000000000000112e-01
6.529811050190262312e-02,3.160000000000000031e-01
7.336284775764510824e-02,3.541000000000000258e-01
6.231549057799481983e-02,3.018000000000000127e-01
6.037320761118020185e-02,2.861000000000000210e-01
6.629940409801228507e-02,3.149000000000000132e-01
6.600515214908465877e-02,3.168000000000000260e-01
6.178821812325806934e-02,3.113000000000000211e-01
6.480929624386988497e-02,3.034999999999999920e-01
6.706345856664168437e-02,3.251999999999999891e-01
6.610968100532194081e-02,3.074000000000000066e-01
6.256555182847635399e-02,2.998000000000000109e-01
6.641603034617382662e-02,3.191999999999999837e-01
7.176010256917246533e-02,3.588999999999999968e-01
6.560699853054620390e-02,3.194000000000000172e-01
7.482136274424555644e-02,3.751999999999999780e-01
6.313972139778929737e-02,3.115999999999999881e-01
6.796657952822511561e-02,3.370000000000000218e-01
5.759980538518774673e-02,2.756000000000000116e-01
6.299942716011565358e-02,3.004000000000000004e-01
6.861681109490751218e-02,3.276000000000000023e-01
6.275977574015653704e-02,2.987000000000000210e-01
5.333725859121825341e-02,2.504000000000000115e-01
7.553411366676682226e-02,3.715999999999999859e-01
6.516729602312860969e-02,3.047000000000000264e-01
7.196723731598808627e-02,3.573999999999999955e-01
6.180134690573170497e-02,3.003000000000000114e-01
6.459596649697603443e-02,3.057000000000000273e-01
6.572140956274524770e-02,3.313999999999999724e-01
6.179356403599018527e-02,2.901000000000000245e-01
6.299238526385199377e-02,2.937000000000000166e-01
5.597986159140919127e-02,2.615000000000000102e-01
6.362122285058410820e-02,3.039000000000000035e-01
6.858472996765813123e-02,3.494999999999999774e-01
6.632132484366379255e-02,3.232999999999999763e-01
5.258264759031582025e-02,2.361000000000000043e-01
5.349213757882054915e-02,2.459000000000000075e-01
5.745091741986673578e-02,2.652999999999999803e-01
7.090546582839601930e-02,3.529999999999999805e-01
6.054034706429135826e-02,2.748999999999999777e-01
7.212699060312496857e-02,3.499999999999999778e-01
7.057356554662133630e-02,3.321000000000000063e-01
6.361160224008594044e-02,3.192999999999999727e-01
6.094902875433497180e-02,2.765000000000000235e-01
6.034620199579183303e-02,2.814999999999999725e-01
7.196478828476435274e-02,3.575999999999999734e-01
5.841930141781211810e-02,2.736000000000000099e-01
5.836040299305787771e-02,2.716000000000000081e-01
6.253276454112048632e-02,3.009999999999999898e-01
6.569081832527350062e-02,3.240999999999999992e-01
6.609256229286906981e-02,3.158000000000000251e-01
6.091595590611079830e-02,2.888000000000000012e-01
6.788292501218302910e-02,3.200999999999999956e-01
6.283530318984865970e-02,2.948000000000000065e-01
6.399365611599552861e-02,3.101999999999999758e-01
6.411426321822046026e-02,2.982000000000000206e-01
6.364135963478938229e-02,3.069000000000000061e-01
6.347184788914336795e-02,3.090999999999999859e-01
6.112104971249868873e-02,2.847999999999999976e-01
6.021229960518322682e-02,2.965999999999999748e-01
6.957701462873809584e-02,3.318999999999999728e-01
5.758246865539679016e-02,2.787000000000000033e-01
6.425700208714565931e-02,3.159000000000000141e-01
6.555125683389549651e-02,3.285000000000000142e-01
6.301398034737071274e-02,3.019000000000000017e-01
5.595474124166766733e-02,2.802000000000000046e-01
6.484005028023237527e-02,3.063000000000000167e-01
5.913341076901199034e-02,2.866000000000000214e-01
6.178111990677532389e-02,2.853999999999999870e-01
7.654045844416199063e-02,3.870999999999999996e-01
6.462312826580145220e-02,3.110999999999999877e-01
6.441839996394421730e-02,2.952000000000000179e-01
6.429135786723348678e-02,3.059000000000000052e-01
5.758423565041928538e-02,2.766000000000000125e-01
5.838220454748362792e-02,2.796000000000000152e-01
6.349485881200694903e-02,2.980999999999999761e-01
5.548299902821298563e-02,2.562999999999999723e-01
6.819609033583103053e-02,3.387999999999999901e-01
5.510793242996421537e-02,2.570999999999999952e-01
5.883129517672330139e-02,2.826000000000000179e-01
6.145528495499669175e-02,2.913999999999999924e-01
6.433817377564332585e-02,3.215999999999999970e-01
6.774481094593144681e-02,3.212999999999999745e-01
6.970222922570440405e-02,3.543999999999999928e-01
6.066436996730713294e-02,2.954999999999999849e-01
6.536288217365505970e-02,3.153000000000000247e-01
5.963502354462073968e-02,2.841000000000000192e-01
6.217995727511276688e-02,2.959999999999999853e-01
6.425869128662495267e-02,3.109999999999999987e-01
6.144226755385935601e-02,3.064000000000000057e-01
5.972657053129416804e-02,2.737999999999999878e-01
6.136245665981898689e-02,2.738999999999999768e-01
6.709262984008634856e-02,3.109000000000000097e-01
6.345037684990517679e-02,2.943000000000000060e-01
6.700256261388386203e-02,3.247999999999999776e-01
6.438229457567348768e-02,2.972000000000000197e-01
6.567067598115000626e-02,3.138000000000000234e-01
7.152840437598030621e-02,3.523999999999999910e-01
6.444622816151285294e-02,3.032000000000000250e-01
7.161318059882333664e-02,3.503999999999999893e-01
5.853748360028412229e-02,2.874999999999999778e-01
6.333846909616598631e-02,3.133000000000000229e-01
6.246494795991884563e-02,2.973999999999999977e-01
5.730490027318614621e-02,2.686000000000000054e-01
6.358255845199789480e-02,3.070999999999999841e-01
5.500700247390753750e-02,2.477000000000000035e-01
6.029333705483077427e-02,2.928000000000000047e-01
5.607456775310730446e-02,2.631000000000000005e-01
6.091570643899931609e-02,2.872000000000000108e-01
