# avg_waiting_times, avg_queue_lengths
4.469908114170244584e-01,1.420900000000000052e+00
4.705872127697806606e-01,1.526399999999999979e+00
4.440802877719258746e-01,1.415000000000000036e+00
4.161578347088734642e-01,1.308100000000000041e+00
4.457051815556424268e-01,1.421000000000000041e+00
4.422593737924347956e-01,1.412700000000000067e+00
4.843604219263299426e-01,1.572200000000000042e+00
4.347048862038580541e-01,1.377999999999999892e+00
5.452319215355225790e-01,1.812200000000000033e+00
4.855177574558973141e-01,1.572000000000000064e+00
5.181889365719430929e-01,1.707400000000000029e+00
4.596167056683607144e-01,1.473400000000000043e+00
3.939374566941380995e-01,1.221000000000000085e+00
4.646682047398924542e-01,1.495800000000000018e+00
4.112883390400858818e-01,1.286599999999999966e+00
4.296756550405496644e-01,1.358400000000000052e+00
4.276544950882789631e-01,1.354300000000000059e+00
4.206754851947257512e-01,1.321800000000000086e+00
4.820670859577135814e-01,1.560000000000000053e+00
4.578587639454570479e-01,1.466299999999999937e+00
4.562662714749028958e-01,1.460900000000000087e+00
4.919331061958904794e-01,1.595800000000000107e+00
4.333235794467946156e-01,1.379499999999999948e+00
4.814755164696423728e-01,1.571199999999999930e+00
5.191938306853089991e-01,1.700800000000000090e+00
4.265618218872219702e-01,1.352200000000000069e+00
4.304120744293373768e-01,1.359199999999999964e+00
4.216310017149108580e-01,1.329599999999999893e+00
4.548398955633974894e-01,1.461500000000000021e+00
4.932877835226039953e-01,1.603499999999999925e+00
4.962336087182417921e-01,1.615699999999999914e+00
3.597070280029011635e-01,1.091099999999999959e+00
4.862538708260893960e-01,1.584600000000000009e+00
4.794380659932030442e-01,1.556000000000000050e+00
4.801338248831810152e-01,1.560999999999999943e+00
4.442912746205261998e-01,1.412800000000000056e+00
4.918916355401517504e-01,1.598000000000000087e+00
4.338305948566666959e-01,1.377399999999999958e+00
4.502408941064898751e-01,1.441300000000000026e+00
4.649583606057101082e-01,1.493900000000000006e+00
4.992526857024932596e-01,1.625699999999999923e+00
3.973898333362825275e-01,1.233700000000000019e+00
4.426555375629608324e-01,1.415599999999999969e+00
4.617042215525221649e-01,1.481300000000000061e+00
4.232043934616434577e-01,1.334500000000000020e+00
4.155568630273220876e-01,1.309199999999999919e+00
4.446741919732987158e-01,1.416600000000000081e+00
4.296139282433679152e-01,1.356600000000000028e+00
3.787245373818538541e-01,1.165699999999999958e+00
4.725651451169620709e-01,1.527900000000000036e+00
4.593847869854749688e-01,1.476900000000000102e+00
4.696185446681581110e-01,1.524599999999999955e+00
5.566933923670339679e-01,1.860500000000000043e+00
4.644887585253876794e-01,1.495900000000000007e+00
4.276085319554670527e-01,1.358999999999999986e+00
4.433577411778337751e-01,1.415499999999999980e+00
4.436572882678936347e-01,1.415599999999999969e+00
4.062477565492703668e-01,1.265800000000000036e+00
3.905031222087349541e-01,1.210099999999999953e+00
4.019769651822505674e-01,1.255600000000000049e+00
4.377592188882410418e-01,1.389299999999999979e+00
4.448862189735500738e-01,1.416600000000000081e+00
4.181381934106246367e-01,1.317600000000000104e+00
4.736157024253588865e-01,1.530999999999999917e+00
4.657809518875712373e-01,1.501900000000000013e+00
4.141152336613640461e-01,1.302899999999999947e+00
4.143376085811638632e-01,1.301199999999999912e+00
4.563810502460690088e-01,1.463700000000000001e+00
3.719981502168747123e-01,1.139799999999999924e+00
4.485768873009537971e-01,1.435100000000000042e+00
4.528351240858702886e-01,1.452399999999999913e+00
4.006709194359956427e-01,1.243300000000000072e+00
4.440336752627771499e-01,1.415200000000000014e+00
5.038115396488985764e-01,1.640600000000000058e+00
4.526176225473985126e-01,1.448800000000000088e+00
4.864681791140443301e-01,1.576899999999999968e+00
4.172729199658751775e-01,1.319800000000000084e+00
4.863981835257342179e-01,1.581299999999999928e+00
4.194459077490104160e-01,1.327399999999999913e+00
4.022572253463509440e-01,1.247700000000000031e+00
4.102497620754620433e-01,1.289099999999999913e+00
4.728588341532903305e-01,1.528499999999999970e+00
4.446809415540726174e-01,1.419599999999999973e+00
3.900430054617360920e-01,1.206800000000000095e+00
4.197635251528222256e-01,1.333299999999999930e+00
4.564458013396601177e-01,1.467999999999999972e+00
4.626283338327120132e-01,1.488899999999999890e+00
4.250824626876615331e-01,1.344100000000000072e+00
4.528318555742666951e-01,1.443799999999999972e+00
4.198173647448841805e-01,1.320699999999999985e+00
3.875627444962378987e-01,1.196499999999999897e+00
3.951777581799563177e-01,1.236199999999999966e+00
5.547578124719911852e-01,1.839800000000000102e+00
4.323681842613767978e-01,1.370500000000000052e+00
5.043214773890197788e-01,1.650300000000000100e+00
4.198461766431277331e-01,1.325700000000000101e+00
5.321371866484362334e-01,1.762799999999999923e+00
4.638063393388098254e-01,1.492199999999999971e+00
4.479436951857885263e-01,1.430299999999999905e+00
4.977766341832570163e-01,1.627199999999999980e+00
4.183513415932051394e-01,1.311199999999999921e+00
4.156812578680634807e-01,1.306799999999999962e+00
4.845420409338631607e-01,1.562500000000000000e+00
4.656783028585185780e-01,1.501600000000000046e+00
4.433233955767420520e-01,1.405799999999999939e+00
4.528073122394161154e-01,1.444399999999999906e+00
4.251603854465395016e-01,1.348700000000000010e+00
4.577213338677434962e-01,1.459300000000000042e+00
4.082113861459105153e-01,1.274899999999999922e+00
4.348092603534410849e-01,1.377699999999999925e+00
4.567678386821482639e-01,1.466800000000000104e+00
4.414460099469700305e-01,1.402800000000000047e+00
4.288751280247104503e-01,1.366100000000000092e+00
5.267992054789607526e-01,1.734099999999999975e+00
4.159026246477408040e-01,1.308400000000000007e+00
4.398766666967624528e-01,1.397299999999999986e+00
5.437957179553922771e-01,1.798200000000000021e+00
4.477201241948541854e-01,1.427699999999999969e+00
5.293722418852518929e-01,1.743600000000000039e+00
4.665404326967459436e-01,1.500499999999999945e+00
4.812297171534045681e-01,1.556499999999999995e+00
4.853037961988339588e-01,1.578899999999999970e+00
4.739994599561848099e-01,1.535800000000000054e+00
4.105547613332304335e-01,1.290699999999999958e+00
4.572118778420122820e-01,1.474800000000000111e+00
4.261864203201214951e-01,1.342700000000000005e+00
4.725665777738180529e-01,1.524100000000000010e+00
4.467121383028462289e-01,1.423200000000000021e+00
4.151646842496349299e-01,1.308200000000000029e+00
5.215857748966763463e-01,1.714099999999999957e+00
5.455424749590871425e-01,1.811900000000000066e+00
4.270920254018153450e-01,1.348899999999999988e+00
4.162026822539109938e-01,1.310200000000000031e+00
4.398754353346157608e-01,1.407299999999999995e+00
4.709969254381939918e-01,1.518000000000000016e+00
4.583274879942524360e-01,1.467700000000000005e+00
3.995374690035471410e-01,1.239900000000000002e+00
4.649763957261751068e-01,1.503300000000000081e+00
4.615791658145532161e-01,1.481999999999999984e+00
4.307696906493519995e-01,1.368600000000000039e+00
4.213294380960375674e-01,1.341599999999999904e+00
4.669302354931420540e-01,1.507300000000000084e+00
4.045668809856233783e-01,1.263900000000000023e+00
4.362594525718969662e-01,1.392300000000000093e+00
