# avg_waiting_times, avg_queue_lengths
2.162933787283493128e-02,8.140000000000000013e-02
2.572459334350804191e-02,9.429999999999999494e-02
2.249294258791894804e-02,7.900000000000000078e-02
2.803560501840304461e-02,9.039999999999999425e-02
2.576675777677223805e-02,8.770000000000000018e-02
2.619888079937975414e-02,9.039999999999999425e-02
3.401266884937204082e-02,1.361999999999999877e-01
2.755179235054365516e-02,9.700000000000000289e-02
3.306863999324166636e-02,1.260999999999999899e-01
2.496491414950327906e-02,8.870000000000000107e-02
3.366273031000876353e-02,1.227000000000000035e-01
2.834750220738770782e-02,9.959999999999999409e-02
2.744174393749366364e-02,1.008000000000000007e-01
3.156081811024196576e-02,1.144000000000000017e-01
2.916637690987478743e-02,1.102999999999999953e-01
3.793287124284931006e-02,1.469999999999999918e-01
2.778452863939082779e-02,9.529999999999999583e-02
3.264030161748156245e-02,1.121000000000000052e-01
2.866355830076013772e-02,9.660000000000000531e-02
2.963492602613860757e-02,1.165999999999999953e-01
3.222447464503429976e-02,1.214999999999999969e-01
3.539846978744492362e-02,1.295999999999999930e-01
2.658358699053684979e-02,9.160000000000000087e-02
3.609743392157915148e-02,1.383000000000000063e-01
2.925739712294259803e-02,1.034999999999999948e-01
2.916084930913581327e-02,1.078000000000000069e-01
3.042445765891655871e-02,1.044999999999999957e-01
2.678785363687655879e-02,8.669999999999999929e-02
2.849837606142388569e-02,1.000000000000000056e-01
2.420036972986033472e-02,8.490000000000000324e-02
2.916272548905338505e-02,1.105000000000000010e-01
2.940587609592605969e-02,1.016999999999999987e-01
2.827886303607374599e-02,1.011999999999999983e-01
2.991895760654805433e-02,1.084999999999999992e-01
2.911077703876600170e-02,1.087000000000000050e-01
2.931392956594618127e-02,1.078999999999999959e-01
2.941865498117350597e-02,1.072000000000000036e-01
2.640424562816862109e-02,8.939999999999999336e-02
2.767283952381936751e-02,1.038000000000000034e-01
3.102870265222062302e-02,1.193000000000000033e-01
2.817933689131793887e-02,1.032000000000000001e-01
2.674439949481099976e-02,9.080000000000000571e-02
2.628914412605042744e-02,9.180000000000000659e-02
2.648615082221945569e-02,9.009999999999999953e-02
3.300739784849613528e-02,1.141999999999999960e-01
2.977668977399939784e-02,1.145999999999999935e-01
3.288417476656842198e-02,1.290000000000000036e-01
2.699967049563135185e-02,9.210000000000000131e-02
2.365913887147729627e-02,7.309999999999999831e-02
2.817225317211796351e-02,9.959999999999999409e-02
3.218440474664958223e-02,1.126000000000000056e-01
2.638080294352767100e-02,8.669999999999999929e-02
2.739326423486727544e-02,9.600000000000000200e-02
3.039599856732866714e-02,1.176999999999999991e-01
2.750506032829451442e-02,9.550000000000000155e-02
3.043126083072816151e-02,1.020999999999999963e-01
3.107915570264943930e-02,1.082000000000000045e-01
2.808474836232947511e-02,1.010999999999999954e-01
2.840442469108122453e-02,9.650000000000000244e-02
2.769094353779612619e-02,1.004000000000000031e-01
2.772632475446107012e-02,9.410000000000000309e-02
2.336525749577984812e-02,7.950000000000000122e-02
2.686002187301080382e-02,9.400000000000000022e-02
2.616106315251426340e-02,9.289999999999999647e-02
2.842963879179987580e-02,9.840000000000000135e-02
2.595378068919308723e-02,9.249999999999999889e-02
2.801027620596107520e-02,1.069999999999999979e-01
2.961376838611198478e-02,1.039999999999999952e-01
3.296228136424440847e-02,1.248999999999999971e-01
3.039772073564895455e-02,1.189999999999999947e-01
3.092054771458781909e-02,1.228999999999999954e-01
