# avg_waiting_times, avg_queue_lengths
9.466766105628879586e+02,1.184746699999999919e+03
8.685375033310722301e+02,1.078938100000000077e+03
8.968956153852165016e+02,1.111110899999999901e+03
7.364736290812395509e+02,9.375146999999999480e+02
8.909537681240499296e+02,1.112012799999999970e+03
8.776806256764266436e+02,1.065402800000000070e+03
9.333500184763956895e+02,1.155869099999999889e+03
8.448300687070902768e+02,1.070233799999999974e+03
9.232740177163921089e+02,1.156078299999999899e+03
9.042446044581945443e+02,1.119351100000000088e+03
9.044775313413515505e+02,1.133349999999999909e+03
8.775569409300870802e+02,1.102515599999999949e+03
8.662014496472420433e+02,1.082041199999999890e+03
9.143272444970178867e+02,1.125217300000000023e+03
9.667850697139114118e+02,1.208561799999999948e+03
7.726290596883786748e+02,9.655741000000000440e+02
8.736238732692443136e+02,1.093363399999999956e+03
9.176056028302454024e+02,1.136182399999999916e+03
8.232584596641783037e+02,1.044745799999999917e+03
8.864503778487600130e+02,1.110822499999999991e+03
8.257596118467961332e+02,1.029025900000000092e+03
9.004146729786772312e+02,1.129947499999999991e+03
9.274654287556636518e+02,1.156449399999999969e+03
9.169704116674035959e+02,1.121464699999999993e+03
8.200720826470654856e+02,1.044555100000000039e+03
8.201081880174185699e+02,1.048546499999999924e+03
9.743331889300487774e+02,1.228352399999999989e+03
8.292470424681532677e+02,1.027903999999999996e+03
9.457983631699543139e+02,1.171140300000000025e+03
7.545523760947759229e+02,9.470226000000000113e+02
8.175305693293187232e+02,1.026620599999999968e+03
8.643471509363655514e+02,1.062906400000000076e+03
8.753815193878749596e+02,1.105319700000000012e+03
8.966974550537464665e+02,1.106750000000000000e+03
8.048996757654286966e+02,1.016749900000000025e+03
8.094094974333025903e+02,1.031180100000000039e+03
9.084972392987607464e+02,1.137953199999999924e+03
9.370174493926015202e+02,1.159964699999999993e+03
9.657076128493733904e+02,1.201970100000000002e+03
9.964398869599448290e+02,1.230829099999999926e+03
8.163347754119655519e+02,1.044763400000000047e+03
8.166652715200400507e+02,1.036961700000000064e+03
7.560955550237679290e+02,9.549682999999999993e+02
1.006510873948940230e+03,1.228790999999999940e+03
9.236708863024540506e+02,1.146558600000000069e+03
8.416146749151189397e+02,1.064425899999999956e+03
8.556100352393926869e+02,1.096871100000000069e+03
8.863643836629189536e+02,1.095980999999999995e+03
9.347047598353997273e+02,1.156528099999999995e+03
9.569701948755938474e+02,1.190247900000000072e+03
9.453013231496041726e+02,1.179907699999999977e+03
8.908769112735524232e+02,1.116182999999999993e+03
9.191050255192149052e+02,1.152001999999999953e+03
8.303793006483301724e+02,1.025834900000000061e+03
9.206789388004515331e+02,1.145981899999999996e+03
9.359849438314762438e+02,1.145306299999999965e+03
9.008355459631251279e+02,1.130858600000000024e+03
9.279548056645171528e+02,1.157096500000000106e+03
9.127325044127322826e+02,1.134030799999999999e+03
8.752379382473249052e+02,1.083967300000000023e+03
9.704179980979055244e+02,1.210079999999999927e+03
8.821765643608290475e+02,1.119179000000000087e+03
8.365896527939290763e+02,1.062760999999999967e+03
8.409273495312233990e+02,1.078027399999999943e+03
8.698784791973058645e+02,1.086352200000000039e+03
8.092761176111547456e+02,1.021092499999999973e+03
8.974451161390745710e+02,1.112912299999999959e+03
9.166290547139008140e+02,1.128321799999999939e+03
8.960961950986659303e+02,1.136881100000000060e+03
8.930996149498114391e+02,1.103330300000000079e+03
9.494905131471674622e+02,1.184769000000000005e+03
9.280021159658570014e+02,1.145843200000000024e+03
8.842812159216838381e+02,1.102892599999999902e+03
9.901077676365636080e+02,1.209184299999999894e+03
8.355228270654387188e+02,1.050241199999999935e+03
8.382616531940328741e+02,1.054829300000000103e+03
9.232748707789719447e+02,1.154297199999999975e+03
8.971194787002006024e+02,1.108686300000000074e+03
9.484158204327565045e+02,1.168717599999999948e+03
8.799949261110901944e+02,1.100385399999999890e+03
9.699368196778265201e+02,1.217813499999999976e+03
8.723769110844355055e+02,1.096338400000000092e+03
8.014740006795387899e+02,1.017186199999999985e+03
7.575667439018286586e+02,9.654056000000000495e+02
9.505780503761822047e+02,1.168004400000000032e+03
7.939256210735852619e+02,1.002881200000000035e+03
9.583926668532471922e+02,1.151300099999999929e+03
7.942238252750145193e+02,1.000375300000000038e+03
9.818830139234490844e+02,1.211345399999999927e+03
9.380612600746518410e+02,1.177609799999999950e+03
9.231547414209541103e+02,1.132391499999999951e+03
8.381723488114902239e+02,1.046968000000000075e+03
8.138064724674190984e+02,1.019520499999999970e+03
9.351916600630313496e+02,1.164376800000000003e+03
9.343168681841068519e+02,1.168211199999999963e+03
8.838972483219694141e+02,1.109910300000000007e+03
8.275042139727743233e+02,1.023444600000000037e+03
9.037542857875338314e+02,1.129936099999999897e+03
9.337602710091307472e+02,1.149121399999999994e+03
9.063033718255519489e+02,1.110813599999999951e+03
8.501479537277383542e+02,1.056898400000000038e+03
8.773288441719979573e+02,1.107640200000000050e+03
8.015792373693509489e+02,1.007312199999999962e+03
8.749058349534161607e+02,1.090754599999999982e+03
9.077431921749118828e+02,1.146480800000000045e+03
8.374154349280198630e+02,1.047705699999999979e+03
8.155907183471017561e+02,1.019968899999999962e+03
8.839975433188870966e+02,1.094482999999999947e+03
9.049159017000228005e+02,1.125644600000000082e+03
8.444566351015072314e+02,1.069221199999999953e+03
9.209841851498841834e+02,1.141067000000000007e+03
9.633690165682522775e+02,1.193771999999999935e+03
7.711997429440368705e+02,9.748398999999999432e+02
8.562716472426232031e+02,1.076372200000000021e+03
8.484747973348077039e+02,1.059685500000000047e+03
7.907371811624053635e+02,9.875954000000000406e+02
8.724580356111332549e+02,1.090190599999999904e+03
9.180339310054190491e+02,1.152281199999999899e+03
8.462097889880061530e+02,1.049956100000000106e+03
8.503482551687916384e+02,1.064909699999999930e+03
9.238135163971688826e+02,1.169593599999999924e+03
8.537041738142754639e+02,1.061413299999999936e+03
8.856113999800579677e+02,1.105618999999999915e+03
9.896757992327861757e+02,1.213095000000000027e+03
8.788713811902802036e+02,1.110639200000000073e+03
8.898092108428647862e+02,1.111558700000000044e+03
8.442642270955723234e+02,1.066155299999999897e+03
7.929227159613819822e+02,1.008802900000000022e+03
9.489277222724776948e+02,1.168366199999999935e+03
7.684204612293307264e+02,9.699946999999999662e+02
8.730249708518039142e+02,1.104630300000000034e+03
9.403939591713703976e+02,1.173160300000000007e+03
9.740281604300733989e+02,1.194070899999999938e+03
9.607590683982514292e+02,1.209565499999999929e+03
8.240610021203336828e+02,1.035123700000000099e+03
9.097341900347670389e+02,1.119126199999999926e+03
8.607096350911181162e+02,1.060685699999999997e+03
7.115713087182674599e+02,9.047641999999999598e+02
9.263581565914399789e+02,1.161410300000000007e+03
8.412088901632478155e+02,1.060173099999999977e+03
8.566644087590061645e+02,1.073012400000000071e+03
9.683249541734535342e+02,1.204981800000000021e+03
7.872193625691556917e+02,9.875190999999999804e+02
8.851879493326814554e+02,1.103800899999999956e+03
9.168379531059978262e+02,1.127399899999999889e+03
8.185041062819224180e+02,1.043979000000000042e+03
9.220446444251277853e+02,1.156224699999999984e+03
7.990691449811669145e+02,1.007847600000000057e+03
8.192014239589236695e+02,1.036814000000000078e+03
9.528984050736604559e+02,1.192728599999999915e+03
8.233438209584588776e+02,1.033807800000000043e+03
8.820861569622142042e+02,1.084775699999999915e+03
9.738354319187452575e+02,1.200202500000000100e+03
9.233419109938527072e+02,1.137855499999999893e+03
9.448097219154121831e+02,1.170250099999999975e+03
9.372477594511069583e+02,1.141610100000000102e+03
7.926717654932322148e+02,1.004698099999999954e+03
7.754120970550139873e+02,9.835884999999999536e+02
9.377593942538186411e+02,1.163983400000000074e+03
8.997902559002287717e+02,1.130304200000000037e+03
8.106737066285215860e+02,1.020738799999999969e+03
9.666931995695825890e+02,1.194567999999999984e+03
8.539899694334626474e+02,1.052532200000000103e+03
9.226020471360087640e+02,1.135725100000000111e+03
8.149079390874745741e+02,1.019129900000000021e+03
8.714819747052355297e+02,1.073271199999999908e+03
9.590336020509131458e+02,1.197189200000000028e+03
9.108713965320371244e+02,1.120042500000000018e+03
8.360083054043524271e+02,1.061295299999999997e+03
1.018262905945402053e+03,1.273100100000000111e+03
9.181586011282388426e+02,1.128439399999999978e+03
9.322395289181314411e+02,1.175028700000000072e+03
7.594782521650205354e+02,9.524293000000000120e+02
8.283104142325086059e+02,1.050756100000000060e+03
9.811555226389776863e+02,1.237198799999999892e+03
9.495791524525344585e+02,1.164956799999999930e+03
8.642340630855467225e+02,1.089189100000000053e+03
8.961887729033701362e+02,1.120097800000000007e+03
9.407631305918287126e+02,1.167424099999999953e+03
9.700186293630042655e+02,1.205230399999999918e+03
8.501593865846164135e+02,1.067615000000000009e+03
8.504163446951331480e+02,1.056278099999999995e+03
8.999434864126250204e+02,1.122766800000000103e+03
8.717127217730500206e+02,1.086923600000000079e+03
8.822346868051396314e+02,1.099996399999999994e+03
8.720406971601173609e+02,1.078358300000000099e+03
9.327440194760453096e+02,1.163250500000000102e+03
9.004508251758228425e+02,1.123693600000000060e+03
8.444244976710748460e+02,1.062277000000000044e+03
8.787751794774012524e+02,1.107735100000000102e+03
8.678111900902390516e+02,1.083419200000000046e+03
9.163220163133190681e+02,1.141720399999999927e+03
9.711454497829635102e+02,1.204310300000000097e+03
8.443202641300415507e+02,1.051998399999999947e+03
8.524947316341713304e+02,1.067177200000000084e+03
8.610871049603356369e+02,1.070988700000000108e+03
8.532775454996300368e+02,1.068197899999999890e+03
8.681354850729532018e+02,1.085948000000000093e+03
8.976646705780686943e+02,1.113823200000000043e+03
8.911330143411449853e+02,1.127410000000000082e+03
9.034480862214293211e+02,1.108069700000000012e+03
9.160009291055176845e+02,1.145714500000000044e+03
9.502500760232837820e+02,1.178996399999999994e+03
9.426071134447082613e+02,1.154159000000000106e+03
9.108597426035579474e+02,1.107744400000000041e+03
8.605275709354140190e+02,1.087115000000000009e+03
9.282381686875693276e+02,1.142142200000000003e+03
9.030821124688500277e+02,1.123757299999999987e+03
8.548611085726415695e+02,1.053773599999999988e+03
8.914825483277652438e+02,1.113799600000000055e+03
8.648809188311813614e+02,1.079721199999999953e+03
8.288561053590726715e+02,1.034351699999999937e+03
9.313332235794324561e+02,1.179167699999999968e+03
8.408075454924771748e+02,1.058023999999999887e+03
8.728718870263688814e+02,1.101995400000000018e+03
8.732074232203010524e+02,1.092622200000000021e+03
8.783605452248549454e+02,1.101031600000000026e+03
8.713297051198251211e+02,1.089090200000000095e+03
8.546049655314519669e+02,1.067106800000000021e+03
7.968689353438926446e+02,9.916290999999999940e+02
8.615770381143863688e+02,1.095303300000000036e+03
9.079119630450791192e+02,1.145622900000000072e+03
8.382167630688689997e+02,1.047520400000000109e+03
9.001597806183604007e+02,1.140064399999999978e+03
8.844377337620881008e+02,1.103716400000000021e+03
9.172805316283356660e+02,1.135615900000000011e+03
8.414716120599590568e+02,1.037432399999999916e+03
7.924756897043740764e+02,9.939243000000000166e+02
8.702540567631639306e+02,1.093323100000000068e+03
8.583685592764437615e+02,1.087378099999999904e+03
8.853093241448003710e+02,1.114298700000000053e+03
8.814497608692366839e+02,1.103431299999999965e+03
9.104607816932400510e+02,1.144060099999999920e+03
8.697607629432598060e+02,1.093231700000000046e+03
8.976852940350994459e+02,1.133176500000000033e+03
9.071310857395159246e+02,1.144609400000000051e+03
9.008744602856812662e+02,1.112736499999999978e+03
8.642522989073847839e+02,1.098253300000000081e+03
8.270452161578621144e+02,1.038516300000000001e+03
7.692424328810900533e+02,9.810253000000000156e+02
9.083663672311940900e+02,1.138236000000000104e+03
7.470848014244064643e+02,9.476960000000000264e+02
9.077987606567595549e+02,1.132706300000000056e+03
8.370002188160153764e+02,1.075642299999999977e+03
8.481869741239871701e+02,1.057671399999999949e+03
7.825775637047397595e+02,9.734489999999999554e+02
8.250412179332466849e+02,1.036002700000000004e+03
7.823561804404477016e+02,9.883826000000000249e+02
8.766368645103522113e+02,1.095973300000000108e+03
9.307450002026341735e+02,1.157715099999999893e+03
