# avg_waiting_times, avg_queue_lengths
2.389548691028938077e+00,8.931599999999999540e+00
3.302573242216443106e+00,1.237860000000000049e+01
2.170847643483746037e+00,8.076200000000000045e+00
4.521936060159523763e+00,1.682319999999999993e+01
2.965782223885084612e+00,1.106889999999999930e+01
3.357778034619290697e+00,1.270930000000000071e+01
4.886815341481823616e+00,1.851030000000000086e+01
3.595950082401118575e+00,1.362579999999999991e+01
4.083745437633269582e+00,1.550319999999999965e+01
2.523120675787605016e+00,9.373799999999999244e+00
7.904179760588906589e+00,3.070339999999999847e+01
4.740783863064244485e+00,1.797800000000000153e+01
4.406107882254661767e+00,1.680089999999999861e+01
4.314027341561161855e+00,1.623549999999999827e+01
3.066939215762858773e+00,1.139049999999999940e+01
4.056651320594933274e+00,1.514029999999999987e+01
5.123127099345635926e+00,1.943420000000000059e+01
4.987456092069246338e+00,1.884359999999999857e+01
4.801862578118782920e+00,1.832750000000000057e+01
2.545242813707010665e+00,9.412300000000000111e+00
5.617886743081292877e+00,2.144519999999999982e+01
8.180870411838748524e+00,3.105339999999999989e+01
3.677113494281884609e+00,1.374329999999999963e+01
5.289016423627813879e+00,1.985180000000000078e+01
7.214077371636348879e+00,2.774279999999999902e+01
3.466314113743651948e+00,1.309280000000000044e+01
9.141358846512249059e+00,3.541620000000000346e+01
4.112048943954436986e+00,1.560260000000000069e+01
2.741982195645498166e+00,1.006039999999999957e+01
2.549958939025812832e+00,9.455199999999999605e+00
4.232367148301144688e+00,1.627580000000000027e+01
4.977054621554304781e+00,1.845499999999999829e+01
3.448352872336360342e+00,1.304119999999999990e+01
3.595480164868960049e+00,1.332850000000000001e+01
3.456118416938350091e+00,1.310190000000000055e+01
3.633569313216572283e+00,1.380059999999999931e+01
5.028978990913273606e+00,1.908980000000000032e+01
4.874362721308648894e+00,1.843039999999999878e+01
3.081303475720712282e+00,1.161490000000000045e+01
3.874284804891711342e+00,1.448099999999999987e+01
3.506480845785195033e+00,1.322560000000000002e+01
8.280259720485805275e+00,3.159400000000000119e+01
3.152581294873828544e+00,1.190530000000000044e+01
2.802423704500112134e+00,1.043180000000000085e+01
