# avg_waiting_times, avg_queue_lengths
1.294392173097859278e+01,2.539529999999999887e+01
9.787035298156478547e+00,1.908439999999999870e+01
1.314821281473351355e+01,2.580030000000000001e+01
1.241843203366563841e+01,2.434499999999999886e+01
1.897566716361194850e+01,3.745369999999999777e+01
1.387602767446832175e+01,2.726180000000000092e+01
2.370597296238477725e+01,4.692219999999999658e+01
1.383904940280483231e+01,2.718130000000000024e+01
1.806211020619826613e+01,3.562810000000000343e+01
3.059826795062852156e+01,6.070159999999999911e+01
1.751434053953610714e+01,3.452839999999999776e+01
1.170894479441562730e+01,2.292160000000000153e+01
7.784139055237252691e+00,1.508179999999999943e+01
1.625036007315958386e+01,3.200410000000000110e+01
7.549913938229361854e+00,1.461359999999999992e+01
1.369565576282357178e+01,2.690099999999999980e+01
8.908422378319137636e+00,1.732910000000000039e+01
2.093748728834412631e+01,4.138020000000000209e+01
1.481068576643377632e+01,2.912010000000000076e+01
1.495712458072412154e+01,2.941689999999999827e+01
1.080543715922867065e+01,2.111609999999999943e+01
3.307570306358939405e+01,6.565670000000000073e+01
7.500585887045859934e+00,1.451340000000000074e+01
1.559652332721680956e+01,3.069839999999999947e+01
3.952160404999561649e+01,7.855140000000000100e+01
9.494337950171134466e+00,1.850140000000000029e+01
1.122181076234794084e+01,2.194950000000000045e+01
1.262201051527970108e+01,2.475300000000000011e+01
8.248680443954510721e+00,1.600659999999999883e+01
1.070695488257722516e+01,2.091819999999999879e+01
1.937428562941249055e+01,3.825880000000000081e+01
5.515639780875636333e+00,1.054879999999999995e+01
1.735730890820245165e+01,3.422030000000000172e+01
1.307193667121395286e+01,2.564789999999999992e+01
1.948541335320940959e+01,3.847749999999999915e+01
1.627832076451447207e+01,3.205879999999999797e+01
2.902478385081072432e+01,5.755680000000000263e+01
7.562496944713860358e+00,1.463640000000000008e+01
1.066042391677364876e+01,2.082469999999999999e+01
2.866372298594306400e+01,5.682880000000000109e+01
1.894336141091997305e+01,3.739009999999999678e+01
8.393996917150895243e+00,1.629639999999999844e+01
1.415135036159955284e+01,2.780359999999999943e+01
1.660020814799251809e+01,3.270589999999999975e+01
1.041865495225526672e+01,2.034209999999999852e+01
1.099880289268576306e+01,2.150000000000000000e+01
1.802579508464957314e+01,3.556309999999999860e+01
7.906038396340949070e+00,1.532319999999999993e+01
8.201720502652431577e+00,1.591999999999999993e+01
1.256503660373454956e+01,2.463629999999999853e+01
1.029294545725465326e+01,2.009890000000000043e+01
1.197999753645842169e+01,2.346679999999999922e+01
4.517473187445297356e+01,8.984739999999999327e+01
1.145760455154088220e+01,2.241629999999999967e+01
9.243261417415951087e+00,1.799790000000000134e+01
1.259246364178868305e+01,2.469689999999999941e+01
9.633708583601336528e+00,1.877830000000000155e+01
7.226414326130066179e+00,1.396160000000000068e+01
5.560899948615548816e+00,1.063620000000000054e+01
1.010904559233190447e+01,1.972500000000000142e+01
1.567398670311814612e+01,3.085389999999999944e+01
1.008318304863597881e+01,1.966850000000000165e+01
5.911738296832061756e+00,1.133779999999999966e+01
1.552539064000516156e+01,3.055389999999999873e+01
1.237148964912614524e+01,2.425410000000000110e+01
6.521906796591511402e+00,1.255959999999999965e+01
1.030112514829792403e+01,2.011149999999999949e+01
1.278193973084123236e+01,2.507010000000000005e+01
6.919010300421558846e+00,1.335079999999999956e+01
6.300367077419564588e+00,1.210810000000000031e+01
1.350586656588483336e+01,2.651340000000000074e+01
6.899193285160492906e+00,1.330259999999999998e+01
1.456695712559734268e+01,2.863889999999999958e+01
3.024083662173451614e+01,5.998279999999999745e+01
1.146131583729843229e+01,2.243410000000000082e+01
2.435019119509226471e+01,4.820040000000000191e+01
1.331260543153353737e+01,2.613560000000000016e+01
5.034475310699716033e+01,1.001898999999999944e+02
6.744449710542701482e+00,1.300619999999999976e+01
1.455189565693631337e+01,2.861230000000000118e+01
1.291726399909918577e+01,2.534369999999999834e+01
1.251723165591019793e+01,2.453879999999999839e+01
1.581331430008075500e+01,3.113500000000000156e+01
6.301397871225221436e+00,1.212090000000000067e+01
8.046519164687170544e+00,1.560989999999999966e+01
6.769368367676769083e+00,1.305300000000000082e+01
1.521343306757171554e+01,2.993189999999999884e+01
1.148397282291115928e+01,2.247640000000000171e+01
1.387216199613089529e+01,2.724769999999999825e+01
8.125007166615343834e+00,1.575290000000000035e+01
1.881393965509339594e+01,3.713519999999999754e+01
1.102097278178524853e+01,2.155529999999999902e+01
3.281260437813092778e+01,6.512699999999999534e+01
1.248416555043458231e+01,2.447950000000000159e+01
1.523206095100816526e+01,2.997449999999999903e+01
7.428766503000093557e+00,1.437359999999999971e+01
1.953967966925716837e+01,3.858330000000000126e+01
1.606053226575185633e+01,3.162340000000000018e+01
8.113121940326001535e+00,1.573010000000000019e+01
1.677227406780346897e+01,3.305299999999999727e+01
8.482844491270986609e+00,1.647579999999999956e+01
1.044921019264580764e+01,2.040820000000000078e+01
3.511292685091779475e+01,6.973069999999999879e+01
9.357996354877466061e+00,1.821950000000000003e+01
1.848472014271179376e+01,3.647529999999999717e+01
3.368405849722396539e+01,6.687170000000000414e+01
8.619676877359641054e+00,1.675039999999999907e+01
3.179185508367468671e+01,6.308359999999999701e+01
8.491250781559388727e+00,1.650120000000000076e+01
9.987239510745649085e+00,1.948710000000000164e+01
1.106376373834939209e+01,2.164099999999999824e+01
1.453550629269947514e+01,2.857829999999999870e+01
6.196335823527012288e+00,1.190779999999999994e+01
1.428913982520597692e+01,2.808360000000000056e+01
8.422388167092471178e+00,1.635170000000000101e+01
1.877303368196567845e+01,3.706060000000000088e+01
3.849708640697555495e+01,7.649569999999999936e+01
1.560562914312337846e+01,3.071509999999999962e+01
3.552133313168211259e+01,7.054449999999999932e+01
1.530910409836310926e+01,3.012190000000000012e+01
1.998766567191258758e+01,3.948120000000000118e+01
2.569478710684998646e+01,5.089159999999999684e+01
8.264528383970306535e+00,1.604110000000000014e+01
9.761682242840379331e+00,1.902959999999999852e+01
1.144162881604351512e+01,2.239140000000000086e+01
1.696509853983563687e+01,3.342960000000000065e+01
2.557630167040840163e+01,5.065290000000000248e+01
9.356744080365276162e+00,1.822380000000000067e+01
9.789171630588327844e+00,1.908940000000000126e+01
4.556373957896443017e+01,9.063070000000000448e+01
2.173163748815808916e+01,4.296379999999999910e+01
7.766560646706441418e+00,1.504749999999999943e+01
1.017192880678260458e+01,1.985579999999999856e+01
1.620676774815764531e+01,3.192060000000000031e+01
1.907670458583005768e+01,3.765729999999999933e+01
1.496618963758326792e+01,2.943459999999999965e+01
8.665471397959390032e+00,1.684469999999999956e+01
1.316772540033765182e+01,2.584479999999999933e+01
1.252062859154096586e+01,2.453800000000000026e+01
1.442442608959387229e+01,2.835229999999999961e+01
7.030211823725251996e+00,1.357049999999999912e+01
1.049473815897942863e+01,2.050059999999999860e+01
5.319965871554959591e+00,1.015900000000000070e+01
6.225516848945816584e+00,1.196230000000000082e+01
1.652880718303204688e+01,3.256459999999999866e+01
9.328078151160683618e+00,1.815660000000000096e+01
7.073897252856717444e+00,1.365910000000000046e+01
8.650541398820537964e+00,1.681080000000000041e+01
1.829878855473908317e+01,3.610419999999999874e+01
1.260127088083929614e+01,2.470880000000000010e+01
1.049625637398702338e+01,2.049960000000000093e+01
1.351984356082016880e+01,2.654710000000000036e+01
9.754555112111995996e+00,1.901610000000000156e+01
9.925450545371768740e+00,1.936060000000000159e+01
2.484679497320873764e+01,4.919319999999999737e+01
8.700048072972288438e+00,1.691059999999999874e+01
1.056823594933151611e+01,2.063950000000000173e+01
9.272206959585227892e+00,1.805630000000000024e+01
8.010391591066461814e+00,1.552860000000000085e+01
1.916391364879267556e+01,3.782939999999999969e+01
1.349553527242961515e+01,2.649589999999999890e+01
8.568874067453153387e+00,1.664610000000000056e+01
2.299870520752284619e+01,4.550619999999999976e+01
1.163114437864788719e+01,2.276500000000000057e+01
1.163860083852636151e+01,2.278910000000000124e+01
6.031290436021870427e+00,1.157399999999999984e+01
6.182247541286675308e+00,1.187829999999999941e+01
9.910577728609121451e+00,1.932870000000000132e+01
