# avg_waiting_times, avg_queue_lengths
6.721829773339438319e-02,3.150999999999999912e-01
8.057163568593948832e-02,3.812999999999999723e-01
6.703313613425071482e-02,3.004000000000000004e-01
8.388983853552095526e-02,3.876000000000000001e-01
8.079906096429111118e-02,3.764000000000000123e-01
8.017646931379611430e-02,3.750000000000000000e-01
1.065234900386427819e-01,5.500000000000000444e-01
8.361509552612993168e-02,3.987999999999999878e-01
9.865246268745778147e-02,4.782000000000000139e-01
7.636442855820831099e-02,3.543000000000000038e-01
1.098185961595751908e-01,5.483999999999999986e-01
9.051688245729183624e-02,4.333000000000000185e-01
8.183454221998393008e-02,3.729999999999999982e-01
9.360677069624716296e-02,4.481999999999999873e-01
8.449958408362436002e-02,4.012000000000000011e-01
1.065665612008281360e-01,5.221999999999999975e-01
9.267104895254940633e-02,4.444000000000000172e-01
1.037329784657864545e-01,5.021999999999999797e-01
9.174640111029222500e-02,4.477999999999999758e-01
8.677204214343502142e-02,4.176000000000000267e-01
9.826388352676385107e-02,4.793000000000000038e-01
1.069465333207434421e-01,5.110999999999999988e-01
8.282867477474128992e-02,3.926000000000000045e-01
1.083528487428467996e-01,5.374999999999999778e-01
9.822424791024857160e-02,4.799999999999999822e-01
9.014090059057508486e-02,4.395999999999999908e-01
9.570675553536898972e-02,4.510000000000000120e-01
9.038295523471841231e-02,4.259999999999999898e-01
8.148838604784430784e-02,3.708000000000000185e-01
7.814990554314388271e-02,3.674999999999999933e-01
9.364950498393045941e-02,4.598999999999999755e-01
8.954691411658452505e-02,4.144999999999999796e-01
8.312544246378439361e-02,3.896000000000000019e-01
8.504258857334266730e-02,4.037000000000000033e-01
8.607656302171955154e-02,4.032999999999999918e-01
8.641709701972316582e-02,4.043999999999999817e-01
9.649748749983086404e-02,4.670000000000000262e-01
8.825557472732332986e-02,4.107000000000000095e-01
8.224802664378882966e-02,3.879000000000000226e-01
9.237711604629478268e-02,4.496999999999999886e-01
8.565018862847796621e-02,4.138999999999999901e-01
9.226776449001927727e-02,4.390999999999999903e-01
7.982645050331389769e-02,3.783000000000000251e-01
7.973648166651065017e-02,3.658000000000000140e-01
1.048350736519630122e-01,4.934999999999999942e-01
9.330564472368600704e-02,4.627000000000000002e-01
9.925207417316525560e-02,4.914999999999999925e-01
8.248752302625175781e-02,4.025000000000000244e-01
7.710417292032702152e-02,3.423999999999999821e-01
8.943594072130947592e-02,4.310999999999999832e-01
9.820467202796721862e-02,4.662999999999999923e-01
8.003914339831109948e-02,3.706999999999999740e-01
8.497503666183994775e-02,4.002000000000000002e-01
9.910706830025596548e-02,5.011999999999999789e-01
8.132257843451831669e-02,3.766999999999999793e-01
9.510563122979108497e-02,4.495000000000000107e-01
9.987036916113042895e-02,4.874999999999999889e-01
8.591543671449222708e-02,4.168999999999999928e-01
8.307194109088560097e-02,3.748000000000000220e-01
8.217936386664907722e-02,3.855999999999999983e-01
8.988582027111811923e-02,4.309999999999999942e-01
7.685163092850852418e-02,3.558000000000000052e-01
8.932022323398386421e-02,4.330999999999999850e-01
7.959146874535458216e-02,3.729000000000000092e-01
8.992505511892741332e-02,4.279000000000000026e-01
8.536249332238288190e-02,4.126000000000000223e-01
8.515969229531444862e-02,4.112999999999999989e-01
9.679278376322190958e-02,4.637999999999999901e-01
9.566530916692393693e-02,4.549000000000000266e-01
9.385325902315225233e-02,4.561999999999999944e-01
9.536726993047954515e-02,4.860999999999999766e-01
8.671328680820410140e-02,4.232000000000000206e-01
8.749469922472065397e-02,4.099999999999999756e-01
1.058065664217675700e-01,5.252999999999999892e-01
9.828384623163935463e-02,4.763999999999999901e-01
8.324356233361293600e-02,3.915000000000000147e-01
8.056073458717218083e-02,3.841999999999999860e-01
9.161607347056770212e-02,4.524000000000000243e-01
1.009692081694828075e-01,4.974999999999999978e-01
9.566649427443160714e-02,4.625000000000000222e-01
9.527708609485288638e-02,4.706000000000000183e-01
8.549035350700301406e-02,3.992999999999999883e-01
1.110799163335913636e-01,5.629999999999999449e-01
7.813013663107140627e-02,3.570999999999999730e-01
9.469845925196630765e-02,4.529000000000000248e-01
8.441368330186764524e-02,3.779000000000000137e-01
8.236502135165808813e-02,3.925000000000000155e-01
1.015142369260101235e-01,4.994000000000000106e-01
9.090853947808617830e-02,4.199999999999999845e-01
8.843167610268071188e-02,4.219999999999999862e-01
9.123620848532475180e-02,4.294999999999999929e-01
7.892699142403060419e-02,3.884000000000000230e-01
9.057692654800801602e-02,4.313000000000000167e-01
8.632311244036947051e-02,3.932999999999999829e-01
9.370142061662342647e-02,4.398000000000000242e-01
7.049389334586464440e-02,3.235999999999999988e-01
7.815146902783734473e-02,3.559999999999999831e-01
9.150923749726852519e-02,4.267000000000000237e-01
1.021553230354379643e-01,5.162999999999999812e-01
9.532156499095639779e-02,4.682000000000000051e-01
8.677850739747960951e-02,4.213000000000000078e-01
9.185821507925259755e-02,4.425999999999999934e-01
7.127602098350559190e-02,3.114999999999999991e-01
9.060901877244526004e-02,4.534000000000000252e-01
8.345454506488604596e-02,3.968999999999999750e-01
8.295302071644129749e-02,3.739999999999999991e-01
1.072618059610169622e-01,5.125999999999999446e-01
8.448173343778007938e-02,4.038999999999999813e-01
8.436521603805055558e-02,4.002999999999999892e-01
9.766125281438396699e-02,4.605000000000000204e-01
9.151413931189593398e-02,4.475999999999999979e-01
8.962136791121536050e-02,4.264000000000000012e-01
8.432673257790225529e-02,3.986000000000000099e-01
9.061267937369152370e-02,4.381999999999999784e-01
1.096692049704798555e-01,5.254999999999999671e-01
8.558014518505087376e-02,4.174999999999999822e-01
8.165852844008902878e-02,3.815000000000000058e-01
9.206290604894012963e-02,4.400000000000000022e-01
9.460924509624396572e-02,4.550000000000000155e-01
8.534356786757257840e-02,4.164999999999999813e-01
8.961533835855234331e-02,4.254000000000000004e-01
9.306286952268678914e-02,4.433000000000000274e-01
9.526091073675750642e-02,4.457999999999999741e-01
