# avg_waiting_times, avg_queue_lengths
2.422947998389311408e+00,2.121599999999999930e+00
2.829698265791460887e+00,2.501999999999999780e+00
2.340613321576308081e+00,2.039699999999999847e+00
3.175424288746970358e+00,2.830099999999999838e+00
2.776305278911168628e+00,2.475200000000000067e+00
2.650414987406419787e+00,2.314599999999999991e+00
3.847001234567178685e+00,3.556599999999999984e+00
3.084474537845359521e+00,2.785800000000000054e+00
3.521485227287435738e+00,3.194900000000000073e+00
2.673794877153384597e+00,2.365400000000000169e+00
3.734322525263227721e+00,3.419000000000000039e+00
3.310749267503397153e+00,2.994800000000000129e+00
2.797579985933643876e+00,2.480799999999999894e+00
3.059700173571238135e+00,2.689799999999999969e+00
2.793378678072879318e+00,2.469700000000000006e+00
3.308580182756323484e+00,2.978899999999999881e+00
3.189321494539958834e+00,2.857299999999999951e+00
3.617744656567936090e+00,3.280199999999999783e+00
3.178200230365452406e+00,2.884500000000000064e+00
2.724565513598149025e+00,2.420799999999999841e+00
4.011879073485848046e+00,3.649999999999999911e+00
4.605390970601042078e+00,4.235100000000000087e+00
3.129825240209678228e+00,2.809899999999999842e+00
3.952808027287979975e+00,3.601100000000000190e+00
3.858677644469044932e+00,3.552500000000000213e+00
3.149782343158392006e+00,2.858299999999999841e+00
3.708069605292579229e+00,3.377699999999999925e+00
3.125044785237991896e+00,2.808300000000000018e+00
2.711010617814400891e+00,2.377600000000000158e+00
2.712266739493601087e+00,2.411500000000000199e+00
3.095164114278101231e+00,2.810500000000000220e+00
3.341186472869317914e+00,2.943900000000000183e+00
2.978711021234907719e+00,2.670700000000000074e+00
3.028484828827109787e+00,2.678199999999999914e+00
2.831739008396363388e+00,2.552999999999999936e+00
2.874185351371377539e+00,2.581900000000000084e+00
3.475810595036860295e+00,3.175699999999999967e+00
3.461438914593850669e+00,3.119000000000000217e+00
2.912417866529303900e+00,2.622700000000000031e+00
2.940286935665519685e+00,2.627800000000000136e+00
3.058584131306303799e+00,2.761200000000000099e+00
3.643364606729093236e+00,3.269600000000000062e+00
2.891413894303543231e+00,2.570199999999999818e+00
2.703908698257996512e+00,2.370400000000000063e+00
4.232836563519164486e+00,3.853699999999999903e+00
3.423171609705780938e+00,3.112099999999999866e+00
3.395486677740396253e+00,3.059000000000000163e+00
2.963467960800719503e+00,2.641599999999999948e+00
2.864732001294416630e+00,2.504100000000000215e+00
3.165228656582183664e+00,2.906200000000000117e+00
4.062255500685578724e+00,3.673099999999999810e+00
3.067769235207244538e+00,2.672400000000000109e+00
2.924839667788972974e+00,2.597199999999999953e+00
3.118948981579045210e+00,2.779900000000000038e+00
