0.91, 8, 10.076471881369784, 1.2125417647159955, 1.1011547414945801, 4.843846440567468, 2.0686166931150334, 1.438268644278611, 2.52241568475559, 0.5837695633855413, 0.764048142060133
0.92, 11, 10.499781253300883, 2.5069639522620886, 1.5833394936848157, 5.085925984565855, 1.5405673714472017, 1.2411959440181883, 2.7225266942754986, 1.0396658474091494, 1.0196400577699707
0.93, 7, 14.142660756138607, 38.7996399659471, 6.228935700900042, 6.803056052396442, 1.8056308180031202, 1.343737629897712, 3.0874484057286145, 0.6526950351386045, 0.8078954357703753
0.9400000000000001, 8, 17.929520665282123, 14.599891449168492, 3.8209804303566504, 8.30549349150176, 5.904645064952467, 2.429947543662716, 3.5547645505497494, 0.800878491732325, 0.8949181480628968
0.9500000000000001, 8, 19.942855011434283, 52.075646072843256, 7.216345756187356, 8.07174547717763, 3.173722641709738, 1.7814944966824169, 4.449661936580789, 1.1902895006154948, 1.0910038957838302
0.9600000000000001, 13, 25.96706299613894, 100.58717257949576, 10.029315658582881, 12.566371591590125, 46.308770007744336, 6.805054739511236, 5.540859413727199, 9.481045352179196, 3.0791306162907732
0.9700000000000001, 15, 25.863237334274206, 50.130335295697556, 7.08027791090841, 15.758968595203632, 27.10023053717667, 5.205788176364523, 7.078576591024893, 9.172706532048391, 3.0286476407876157
0.9800000000000001, 18, 40.402152358181134, 457.2929662757226, 21.384409420784166, 19.314748990745407, 49.34825164398113, 7.024831075832438, 10.645850116402412, 23.324234445413975, 4.8295169991846985
0.9900000000000001, 21, 50.54536490859444, 697.9696910971049, 26.41911601657226, 23.51142881727828, 182.8773370769234, 13.523214746387909, 13.255386475783212, 40.032201470290325, 6.327100557940447
0.991, 18, 63.74899125630697, 976.5511759150367, 31.249818814115333, 28.470488714583738, 260.2598367326183, 16.132570679610186, 13.589316257860323, 25.767542288901215, 5.076173981346701
0.992, 18, 51.7609129902908, 280.34168436329685, 16.743407190990037, 27.842698328190288, 228.90947030656287, 15.129754469473815, 12.26691453500284, 48.463022311460136, 6.96153878905089
0.993, 19, 64.48995558594403, 843.4749805555417, 29.04264072971915, 33.59838832404197, 262.5797797920496, 16.204313616813568, 15.627462061502516, 76.50072057531885, 8.746469034720175
0.994, 18, 60.13493953378202, 1107.0867865370683, 33.27291370675355, 24.895305089039418, 69.24180393782405, 8.32116602032576, 12.454805717782968, 44.397410660781766, 6.663138199135732
0.995, 22, 64.86083783491962, 1259.8966934805605, 35.49502350302871, 34.26077569648083, 225.19853314916628, 15.006616312452527, 18.28605243581836, 86.91711316256696, 9.322934793431035
0.996, 23, 59.669046050174096, 1118.8957963846851, 33.4498997963325, 31.569611973665726, 304.4541410064177, 17.448614300465746, 16.415599426758632, 60.53326585682726, 7.780312709449875
0.997, 18, 77.25549526731936, 1508.8416372817123, 38.84381079762531, 33.99062882372626, 381.8894132770084, 19.541991026428406, 16.87429494476847, 36.3446254533086, 6.028650384066785
0.998, 19, 68.5891385798382, 797.2170624882316, 28.235032539174302, 33.71002112736953, 358.67022535268757, 18.93859090198338, 15.22966291931356, 70.87947632463393, 8.41899497117286
0.999, 19, 73.2347082776303, 917.707826185777, 30.293692844976444, 40.54298710553335, 403.6570047642016, 20.091217105098476, 18.621406694736223, 112.61227068047125, 10.611892888663702
0.9991, 20, 71.44913064739887, 1391.1745446253026, 37.29845230871253, 34.843885876470374, 208.42261941057276, 14.436849358865416, 16.858328914395123, 95.91956145622956, 9.793853248657015
0.9992, 24, 70.30090511796682, 1749.1323518113065, 41.82262966159955, 38.662133667351036, 371.0678785729035, 19.263122243626643, 19.192319410061604, 91.25347486828825, 9.552668468458865
0.9993, 20, 76.49821528714102, 1584.8154664364306, 39.80974084864696, 32.50227080544012, 187.27233583711424, 13.684748292793486, 18.779418356567994, 76.42674667755495, 8.74223922559632
0.9994, 21, 76.45029713320447, 1386.5793395307637, 37.23680087669675, 34.9573567828521, 428.7069055243698, 20.70523860100071, 18.73977419697778, 89.2966470275473, 9.44969031384348
0.9994999999999999, 18, 77.87320173562873, 1359.2728990560374, 36.868318364905626, 39.09692976331409, 437.94373442186526, 20.927105256625087, 16.011107092592358, 38.0134028502524, 6.165501021835322
0.9995999999999999, 18, 81.7391287738094, 1151.247578060454, 33.930039464469445, 38.65236869086513, 400.3117059735666, 20.0077911317958, 17.141671534584383, 120.94460079712479, 10.99748156611889
